snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.333e-86	0.209738	730182	4.13133735553468e-06	19.7243345852544	0.999816418714697	190.187549814955	2.59095e-07	0.209738	387	0.00779490483963572	5.15100447926845	0.742699147566312	9.1742068553618	199.361756670317	4.83929564839157e-09
SNP.10	3.31e-92	0.189139	732225	4.45243871557122e-06	20.3665803325307	0.99980215298605	203.093755746615	3.88799e-08	0.189139	387	0.00842425565506237	5.49586539315079	0.727584206099289	10.3379589628169	213.431714709432	0.00624147582040335
SNP.100	1.36e-92	0.183521	725478	4.59954604855114e-06	20.4101022149873	0.999795617511916	203.995807485341	5.28044e-08	0.183521	387	0.00862240172664286	5.44159911423661	0.722951917323864	10.0618828424231	214.057690327764	0.0116719938279589
SNP.11	1.27e-89	0.189139	726811	4.48560483882211e-06	20.0730376819795	0.999800679521515	197.162966813652	3.88799e-08	0.189139	387	0.00842425565506237	5.49586539315079	0.727584206099289	10.3379589628169	207.500925776469	1.65797655672495e-05
SNP.12	9.23e-93	0.189139	734819	4.43672106805776e-06	20.4290393290072	0.99980285127226	204.365908295844	3.88799e-08	0.189139	387	0.00842425565506237	5.49586539315079	0.727584206099289	10.3379589628169	214.703867258661	0.0222728670474462
SNP.13	1.22e-92	0.189139	735596	4.43203462023874e-06	20.4154113941676	0.999803059476755	204.087165478843	3.88799e-08	0.189139	387	0.00842425565506237	5.49586539315079	0.727584206099289	10.3379589628169	214.425124441659	0.0168546468516553
SNP.14	3.958e-87	0.230337	734804	3.83825811869979e-06	19.7856451931556	0.999829439846009	191.364281856186	9.79351e-08	0.230337	387	0.0072877711076307	5.33051415361564	0.755343523981766	10.0273592962132	201.3916411524	3.68425587610429e-08
SNP.15	1.35e-92	0.18985	731675	4.44299424076468e-06	20.4104629408806	0.999802572574584	203.987306127642	8.61068e-08	0.18985	387	0.0084000718633372	5.35384043373738	0.728153646357572	9.78449599506478	213.771802122706	0.00876971297126069
SNP.16	1.08e-92	0.1875	734019	4.47134376910037e-06	20.4213667872033	0.999801313094594	204.212791152025	3.30951e-08	0.1875	387	0.00848075266679918	5.52422082868551	0.726257371536113	10.4338203648746	214.6466115169	0.0210334383043678
SNP.17	1.08e-92	0.189139	733156	4.4467847750126e-06	20.4213667872033	0.999802404172938	204.210265369901	3.88799e-08	0.189139	387	0.00842425565506237	5.49586539315079	0.727584206099289	10.3379589628169	214.548224332717	0.0190625616294563
