snp	SNP.PP.H4.abf
rs10505355	6.84935114579492e-10
rs10505356	9.98436597082375e-05
rs10505357	9.98436597082375e-05
rs10505359	0.0178355205756458
rs10505361	0.0248004314334595
rs10505362	0.00860265502625955
rs10575	1.30810763391304e-05
rs1057732	1.36290072046625e-05
rs11526	1.30810763391304e-05
rs115372142	0.00240021884967334
rs11775043	1.82045755046128e-05
rs11775209	0.0139229034803541
rs11778277	0.0100097046614248
rs11778491	6.43759596614185e-09
rs11779998	0.00250452719678107
rs11780146	0.0295607361591558
rs11780200	0.0228510247616939
rs11780243	0.0293031113162682
rs11781723	8.44454264071882e-08
rs11782103	6.99587277175714e-09
rs11782222	1.52628466291545e-05
rs11782840	2.75841451263595e-05
rs11783683	0.00013818511630939
rs11783703	2.48469675274871e-05
rs11784242	1.60859978857288e-08
rs11785549	2.32050109701781e-05
rs11786524	0.0158368313636886
rs11786573	0.0121291012817492
rs118040162	0.0345473067604599
rs1381333	4.36587172579226e-08
rs1381334	4.74086958233899e-08
rs1381335	1.27171351887184e-07
rs14324	0.000704459125826418
rs1461690	3.47849487546461e-05
rs1461693	1.11784487768242e-10
rs1461696	5.93149826941942e-09
rs146703659	0.000628313659989968
rs150712233	8.10279862528619e-06
rs1551784	0.0178355205756458
rs1599473	1.15029974143445e-24
rs16892511	5.99117073272063e-08
rs16892552	1.50813624159049e-10
rs17187482	7.21593187116654e-05
rs17187503	9.98436597082375e-05
rs17187655	7.76920659558753e-05
rs17188194	0.0178355205756458
rs17188373	0.0139229034803541
rs17189020	0.0108702053540637
rs17790807	0.0228510247616939
rs17791184	0.0318052116665479
rs17791208	0.00501705264717511
rs17791334	3.59444746500557e-05
rs17792124	0.0108702053540637
rs17792171	7.29817602703496e-05
rs2071519	3.92228936673856e-13
rs34112166	8.90763431811666e-08
rs3928531	0.0178355205756458
rs4123837	4.0206048679631e-08
rs55883962	0.0308429944345395
rs56013326	0.0345473067604599
rs56736221	7.66323121471346e-05
rs56782665	0.0164220245058283
rs56860849	8.44454264071882e-08
rs57333327	0.0178355205756458
rs57534632	0.0997618149618509
rs57788046	0.0178355205756458
rs58210708	1.63845813106765e-10
rs58486051	0.000217495885442611
rs58576806	8.44454264071882e-08
rs58659618	0.00444633097016119
rs58936256	0.0375264259601015
rs59780141	0.00149864472470241
rs60859300	0.00333035507183227
rs60978064	0.0511117031279
rs61064779	9.98436597082375e-05
rs61100635	0.0150002613381108
rs6996275	0.00462213840479122
rs7012790	4.61666226344249e-09
rs7017173	0.0111694030386378
rs722783	0.0128201180120828
rs7341594	0.0380292869086959
rs73709783	0.0831638072768867
rs73711267	2.26893008174662e-07
rs73713572	0.0178355205756458
rs73713574	0.0192672707514406
rs73713589	0.00392331025737721
rs746642	0.0128201180120828
rs74914262	0.0087563668722355
rs77948511	4.09038808197299e-05
rs78129242	3.77202375334089e-05
rs7815177	6.46510197551483e-08
rs7816205	3.20785966768493e-05
rs7816347	0.00610480063964221
rs7828460	3.12730494573717e-05
rs7832471	6.48223269720621e-09
rs7834463	0.0375264259601015
rs7834596	1.07477844234056e-07
rs79253921	0.0292812414396902
rs79531671	3.77202375334089e-05
rs80309268	0.00857822672063808
