snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.333e-86	0.209738	730182	4.13133735553468e-06	19.7243345852544	0.999816418714697	190.187549814955	6.45074e-06	0.209738	387	0.00779490483963572	4.51105036711335	0.742699147566312	6.87805153354001	197.065601348495	3.71354319334651e-09
SNP.10	3.31e-92	0.189139	732225	4.45243871557122e-06	20.3665803325307	0.99980215298605	203.093755746615	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	211.631830662276	0.00786722358306536
SNP.100	1.36e-92	0.183521	725478	4.59954604855114e-06	20.4101022149873	0.999795617511916	203.995807485341	2.71237e-06	0.183521	387	0.00862240172664286	4.69147908752954	0.722951917323864	7.31429508301508	211.310102568356	0.00570291313952731
SNP.11	1.27e-89	0.189139	726811	4.48560483882211e-06	20.0730376819795	0.999800679521515	197.162966813652	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	205.701041729314	2.08983782723252e-05
SNP.12	9.23e-93	0.189139	734819	4.43672106805776e-06	20.4290393290072	0.99980285127226	204.365908295844	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.903983211505	0.028074389766173
SNP.13	1.22e-92	0.189139	735596	4.43203462023874e-06	20.4154113941676	0.999803059476755	204.087165478843	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.625240394504	0.0212448592305869
SNP.14	3.958e-87	0.230337	734804	3.83825811869979e-06	19.7856451931556	0.999829439846009	191.364281856186	6.90708e-07	0.230337	387	0.0072877711076307	4.96395824258826	0.755343523981766	8.6022150127202	199.966496868907	6.75509399987971e-08
SNP.15	1.35e-92	0.18985	731675	4.44299424076468e-06	20.4104629408806	0.999802572574584	203.987306127642	8.66584e-07	0.18985	387	0.0084000718633372	4.91974191889288	0.728153646357572	8.16080553286279	212.148111660504	0.0131837658591963
SNP.16	1.08e-92	0.1875	734019	4.47134376910037e-06	20.4213667872033	0.999801313094594	204.212791152025	2.12328e-06	0.1875	387	0.00848075266679918	4.7413221500816	0.726257371536113	7.5153986807328	211.728189832758	0.0086630286129741
SNP.17	1.08e-92	0.189139	733156	4.4467847750126e-06	20.4213667872033	0.999802404172938	204.210265369901	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.748340285562	0.0240278803796125
SNP.18	1.1e-92	0.190114	733591	4.42667888053007e-06	20.4204703804064	0.99980329741594	204.189884373662	9.97691e-06	0.190114	387	0.00839114156756314	4.41767323440976	0.728364147721425	6.45567147712464	210.645555850787	0.00293418697248089
SNP.19	8.537e-89	0.209738	734042	4.10961249211765e-06	19.978125255056	0.999817383910633	195.222238744871	6.45074e-06	0.209738	387	0.00779490483963572	4.51105036711335	0.742699147566312	6.87805153354001	202.100290278411	5.7059255408059e-07
SNP.2	2.39e-90	0.189139	727050	4.48413030535608e-06	20.155874149638	0.999800745030217	198.828694130384	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	207.366769046046	0.000110542369081263
SNP.20	3.857e-87	0.230337	734854	3.83799696082907e-06	19.7869482991133	0.999829451449066	191.390029355411	6.90708e-07	0.230337	387	0.0072877711076307	4.96395824258826	0.755343523981766	8.6022150127202	199.992244368132	6.9312792085159e-08
SNP.21	5.82e-91	0.192884	728073	4.41126266184211e-06	20.2256653648458	0.999803982312163	200.230023679278	6.98209e-07	0.192884	387	0.00829902129197769	4.96186115577317	0.730542694415444	8.33733206233561	208.567355741613	0.00036722897869028
SNP.22	5.23e-90	0.18797	727328	4.5037998451238e-06	20.1170788479236	0.999799871177557	198.049660290353	5.59755e-07	0.18797	387	0.00846444375647081	5.00460910872766	0.726639889834871	8.45126951846721	206.500929808821	4.65049910313813e-05
SNP.23	1.65e-90	0.189139	726850	4.48536415836712e-06	20.1742035725026	0.99980069021416	199.198360386022	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	207.736435301683	0.000159982611900189
SNP.24	3e-90	0.191011	726389	4.45450807718859e-06	20.1446205331807	0.99980206105082	198.598929876257	7.31563e-07	0.191011	387	0.0083609965573151	4.95279162816586	0.729075613556839	8.28920746926328	206.888137345521	6.84954402625008e-05
SNP.25	4.485e-87	0.230337	732216	3.85182435053739e-06	19.7793425167408	0.999828837108394	191.241266383281	6.90708e-07	0.230337	387	0.0072877711076307	4.96395824258826	0.755343523981766	8.6022150127202	199.843481396001	5.97319173792955e-08
SNP.26	1.03e-89	0.189139	727988	4.47835258068696e-06	20.0834440889269	0.999801001715724	197.371123604753	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	205.909198520414	2.57343931586188e-05
SNP.27	1.03e-92	0.189139	731036	4.45968042409558e-06	20.4236823380471	0.999801831259785	204.258873543022	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.796948458683	0.0252246833142824
SNP.28	1e-92	0.18797	729915	4.48783726016619e-06	20.425126123022	0.999800580342347	204.291241487612	4.9437e-07	0.18797	387	0.00846444375647081	5.02848506885485	0.726639889834871	8.53830272281697	212.829544210429	0.0260604480214056
SNP.29	7.6e-93	0.189139	734237	4.44023787756424e-06	20.4385260078836	0.999802695031264	204.560082274347	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	213.098157190008	0.0340909428366621
SNP.3	2.38e-90	0.189139	727163	4.48343347847613e-06	20.1560816629117	0.999800775987961	198.832804528719	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	207.37087944438	0.000110997677359191
SNP.30	2.376e-88	0.209738	732917	4.11592059256236e-06	19.926951726496	0.999817103653079	194.202094515011	6.45074e-06	0.209738	387	0.00779490483963572	4.51105036711335	0.742699147566312	6.87805153354001	201.080146048551	2.05723114346171e-07
SNP.31	2.255e-88	0.209738	733027	4.11530294646585e-06	19.9295680009347	0.999817131093977	194.254153202432	6.45074e-06	0.209738	387	0.00779490483963572	4.51105036711335	0.742699147566312	6.87805153354001	201.132204735972	2.16716456483187e-07
SNP.32	2.456e-88	0.209738	733358	4.11344551084058e-06	19.9252939615925	0.999817213616488	194.168788851018	6.45074e-06	0.209738	387	0.00779490483963572	4.51105036711335	0.742699147566312	6.87805153354001	201.046840384558	1.9898421412273e-07
SNP.33	1.29e-91	0.189139	732656	4.44981947668365e-06	20.2998416084734	0.999802269350623	201.736741483636	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	210.274816399297	0.0020252455497362
SNP.34	6.93e-90	0.189139	727729	4.479946434056e-06	20.1031178173924	0.999800930905992	197.766518267674	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	206.304593183335	3.8214805358556e-05
SNP.35	9.697e-85	0.230337	727646	3.87601583552041e-06	19.5063463537401	0.999827762300468	185.882688494269	6.90708e-07	0.230337	387	0.0072877711076307	4.96395824258826	0.755343523981766	8.6022150127202	194.48490350699	2.81193739724841e-10
SNP.36	3.773e-87	0.229323	734825	3.85004732838666e-06	19.7880582636525	0.999828916060128	191.413451366209	9.80246e-07	0.229323	387	0.00731036441364788	4.89556316252287	0.754771048343809	8.34184325755215	199.755294623761	5.4689937511562e-08
SNP.37	1.42e-92	0.175097	732339	4.72689824448714e-06	20.4079919125309	0.999789959759749	203.965221814469	1.89029e-06	0.175097	387	0.00894494039656193	4.76481286709299	0.715536417504549	7.49399463519411	211.459216449663	0.00661997108888916
SNP.38	9.45e-91	0.172764	720675	4.85453761901621e-06	20.2017441296244	0.999784289313628	199.79042981353	7.29074e-06	0.172764	387	0.00904016511262147	4.48501911017602	0.713376100589789	6.55012934065693	206.340559154187	3.96142533352292e-05
SNP.39	1.08e-92	0.189139	735480	4.4327336413079e-06	20.4213667872033	0.999803028421388	204.20881342593	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.746888341591	0.0239930185583886
SNP.4	1.08e-92	0.189139	735452	4.43290240356833e-06	20.4213667872033	0.999803020923798	204.208830894362	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.746905810023	0.023993437682463
SNP.40	1.671e-71	0.198502	721417	4.35628517690353e-06	17.8805765727628	0.999806424804082	155.551642582743	0.000121972	0.198502	387	0.00812066714073957	3.84212839182641	0.734797837571104	4.75989324861843	160.311535831362	4.05229112187116e-25
SNP.41	1.014e-88	0.208647	733974	4.12578821184184e-06	19.9695314984463	0.999816665252822	195.052440389609	7.70913e-06	0.208647	387	0.00782486118087443	4.47310665792928	0.741965473998295	6.74554510669578	201.797985496305	4.2173223874475e-07
SNP.42	4.085e-86	0.219101	736257	3.96918499628074e-06	19.6676212344664	0.999823622892315	189.052106728177	1.91525e-05	0.219101	387	0.00755126676435831	4.27454851429758	0.748720517388827	6.14962793122568	195.201734659403	5.75866031468756e-10
SNP.43	3.43e-90	0.189139	727030	4.48425366010913e-06	20.1379863946722	0.999800739549969	198.468395226972	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	207.006470142633	7.7099745114349e-05
SNP.44	2.51e-90	0.189139	727090	4.48388361620864e-06	20.1534494170076	0.999800755989811	198.779808925322	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	207.317883840984	0.000105268441461965
SNP.45	6.7e-90	0.188679	727740	4.48825449811066e-06	20.1047925818092	0.999800561805834	197.801032565367	5.65195e-07	0.188679	387	0.00844000601667971	5.00274562079746	0.727213821092028	8.45062526257217	206.251657827939	3.6244500518621e-05
SNP.46	1.08e-92	0.189139	735502	4.43260105140317e-06	20.4213667872033	0.999803034311952	204.208799701157	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.746874616819	0.0239926892619281
SNP.47	1.34e-92	0.189139	735522	4.43248052200905e-06	20.4108263423595	0.999803039666704	203.993634869476	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.531709785137	0.0193479087398639
SNP.48	1.16e-92	0.189139	735698	4.43142014591468e-06	20.4178755959928	0.99980308677597	204.137402678088	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.67547759375	0.0223394047172441
SNP.49	1.18e-92	0.189139	734128	4.44089714397099e-06	20.4170403441887	0.999802665742097	204.12133250593	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.659407421591	0.0219832758279682
SNP.5	1.11e-92	0.18985	735723	4.4185485721005e-06	20.4200282561827	0.99980365862097	204.180014175643	5.41272e-07	0.18985	387	0.0084000718633372	5.01107362270136	0.728153646357572	8.49102259387388	212.671036769517	0.022240419298528
SNP.50	6.32e-93	0.189139	734618	4.43793500636948e-06	20.4475261854392	0.999802797340721	204.743798889987	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	213.281873805648	0.0409662418766109
SNP.51	1.84e-92	0.189139	729935	4.46640719859869e-06	20.3953218329104	0.999801532410599	203.680855762126	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.218930677787	0.0141512821434131
SNP.52	6.2e-90	0.18985	727677	4.46740492156753e-06	20.1086404401972	0.999801488084957	197.876244576512	4.53092e-07	0.18985	387	0.0084000718633372	5.04518110276554	0.728153646357572	8.6158985804806	206.492143156993	4.60981578352295e-05
SNP.53	1.08e-92	0.189139	735873	4.43036629759366e-06	20.4213667872033	0.999803133595231	204.208568307864	5.01778e-07	0.189139	387	0.00842425565506237	5.02563172632423	0.727584206099289	8.53807491566143	212.746643223525	0.0239871381568187
