snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.611e-21	0.497015	743324	2.69071264259009e-06	9.52751055577744	0.999880427070836	40.8655096277062	1.34294e-05	0.497015	465	0.00430122856847449	4.352988822208	0.839513753726428	7.03899457009213	47.9045041977984	0.000184017108150572
SNP.10	5.486e-24	0.48209	753431	2.65793342931148e-06	10.1006808022313	0.999881883578501	46.483931095486	3.44604e-06	0.48209	465	0.00430660094963349	4.64226888547016	0.839345504574597	8.12997536023568	54.6139064557217	0.15090880459783
SNP.11	2.542e-22	0.49403	755145	2.64887560383046e-06	9.71739558909886	0.99988228605359	42.6847042546	4.23674e-06	0.49403	465	0.00430168853302055	4.59941746749968	0.839499346180345	7.96492502963433	50.6496292842343	0.00286451353466055
SNP.12	1.654e-23	0.480597	734613	2.72662797093968e-06	9.99188856622908	0.999878831218278	45.4037068983947	1.23455e-05	0.480597	465	0.0043075620507869	4.37139538369977	0.83931541247107	7.10512410772039	52.5088310061151	0.0183861977656409
SNP.13	5.752e-22	0.461194	752878	2.67257145635376e-06	9.63387244676706	0.999881233153624	41.8810635653631	1.79521e-05	0.461194	465	0.00432714032885314	4.2889484863326	0.838702885368695	6.80174937548812	48.6828129408512	0.000400749873334593
SNP.14	2.945e-22	0.461194	753026	2.67204618820161e-06	9.70239604294906	0.99988125649333	42.543383040103	1.79521e-05	0.461194	465	0.00432714032885314	4.2889484863326	0.838702885368695	6.80174937548812	49.3451324155911	0.000777168316265558
SNP.15	7.475e-21	0.483533	746978	2.68036227598534e-06	9.36682100975166	0.999880886977336	39.3457237120689	2.40658e-05	0.483533	465	0.00430574548858275	4.22338705373117	0.83937229089873	6.57160804456823	45.9173317566371	2.52255227926589e-05
SNP.16	5.467e-22	0.464179	751379	2.6755047862898e-06	9.63909086111408	0.999881102814387	41.9318871100605	9.82961e-06	0.464179	465	0.00432326475444654	4.42088803329012	0.838824065824058	7.28446466898051	49.216351779041	0.000683260582804805
SNP.2	2.958e-22	0.489552	753266	2.65626441006559e-06	9.7019467441986	0.999881957739617	42.5360958568388	4.82799e-06	0.489552	465	0.00430295412282251	4.57212663291782	0.839459706452335	7.85957121849777	50.3956670753365	0.00222206363833472
SNP.3	1.609e-22	0.489552	751817	2.66138391006384e-06	9.76386722078165	0.99988173026005	43.139642736629	7.32466e-06	0.489552	465	0.00430295412282251	4.48402929447515	0.839459706452335	7.52470098970593	50.664343726335	0.00290697488462744
SNP.4	1.298e-24	0.48209	753142	2.65895334688488e-06	10.2410647074065	0.999881838259541	47.9117787089628	3.69296e-06	0.48209	465	0.00430660094963349	4.62795400820435	0.839345504574597	8.07428390345647	55.9860626124193	0.59516094692723
SNP.5	2.273e-24	0.477612	746511	2.68451213132997e-06	10.1867217805341	0.99988070258329	47.3615151708405	1.35783e-05	0.477612	465	0.00430971577563713	4.35057177351322	0.839247987121389	7.02847634826387	54.3899915191044	0.120633952520272
SNP.6	1.543e-23	0.476119	743947	2.6945102929516e-06	9.99877104001509	0.999880258326765	45.4666386138146	9.06894e-06	0.476119	465	0.00431090935249562	4.438259123655	0.839210625204163	7.35161589045809	52.8182545042727	0.0250537560863695
SNP.7	1.931e-23	0.471471	745283	2.69230949589478e-06	9.97653105197846	0.999880356116554	45.2441363349333	1.62525e-05	0.471471	465	0.00431512365167516	4.31099034868169	0.839078733787394	6.88356713919257	52.1277034741259	0.0125594419549078
SNP.8	5.587e-24	0.46997	746112	2.69026704469134e-06	10.0988917294705	0.999880446870451	46.4718357692287	1.32216e-05	0.46997	465	0.00431664629085751	4.35640506336553	0.839031091209598	7.04840520516489	53.5202409743936	0.0505523902886174
SNP.9	1.647e-23	0.485075	750205	2.668315506106e-06	9.99230888667793	0.999881422262076	45.3972277748171	1.38383e-05	0.485075	465	0.0043049110414156	4.34641125902276	0.839398420880256	7.01424552417431	52.4114732989914	0.0166805363981632
