snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.611e-21	0.480597	743324	2.69467466894101e-06	9.52751055577744	0.999880251022915	40.8662372489907	9.20116e-06	0.480597	517	0.00387430629326095	4.43514204427176	0.853103006760375	7.43146309681888	48.2977003458096	0.000107411999607486
SNP.10	5.486e-24	0.497015	753431	2.65461772125203e-06	10.1006808022313	0.999882030908515	46.4833145573864	2.90787e-06	0.497015	517	0.00386860983431458	4.67722228048933	0.85328730416117	8.37379118756946	54.8571057449558	0.075816960747859
SNP.11	2.542e-22	0.480597	755145	2.65249237380359e-06	9.71739558909886	0.999882125346125	42.685378820057	2.84634e-06	0.480597	517	0.00387430629326095	4.68160754911366	0.853103006760375	8.38990909320825	51.0752879132652	0.00172720447738757
SNP.12	1.654e-23	0.498507	734613	2.72254620126652e-06	9.99188856622908	0.999879012586336	45.4029669805786	8.11352e-06	0.498507	517	0.00386850644594004	4.46216634974664	0.85329064981852	7.53525364357001	52.9382206241486	0.0111276934140054
SNP.13	5.752e-22	0.486567	752878	2.65839167382096e-06	9.63387244676706	0.99988186321689	41.8784332214015	2.35501e-06	0.486567	517	0.00387126616364213	4.72029659571926	0.853201354094275	8.54582829129781	50.4242615126993	0.000900754793159326
SNP.14	2.945e-22	0.485075	753026	2.65831941295288e-06	9.70239604294906	0.999881866427725	42.5408368446245	2.70943e-06	0.485075	517	0.00387192192313009	4.69170092699907	0.853180138542192	8.43085073347694	50.9716875781014	0.00155722261160828
SNP.15	7.475e-21	0.497015	746978	2.67755045575725e-06	9.36682100975166	0.999881011917371	39.3452044577606	3.89785e-06	0.497015	517	0.00386860983431458	4.61675605886077	0.85328730416117	8.13402950604341	47.479233963804	4.73802522179741e-05
SNP.16	5.467e-22	0.485075	751379	2.66414636855469e-06	9.63909086111408	0.999881607513171	41.9297836220551	6.40474e-06	0.485075	517	0.00387192192313009	4.51256796890152	0.853180138542192	7.72749418283924	49.6572778048944	0.000418321118265992
SNP.2	2.958e-22	0.483533	753266	2.6579875531233e-06	9.7019467441986	0.999881881173567	42.5364164644754	3.12836e-06	0.483533	517	0.0038726724413752	4.66220719257972	0.8531558585887	8.31298115039671	50.8493976148721	0.00137797343449887
SNP.3	1.609e-22	0.485075	751817	2.66259426729943e-06	9.76386722078165	0.999881676479121	43.1398674869458	1.04421e-05	0.485075	517	0.00387192192313009	4.40781017387147	0.853180138542192	7.32885465961095	50.4687221465568	0.000941706546960048
SNP.4	1.298e-24	0.497015	753142	2.65563636650278e-06	10.2410647074065	0.999881985646076	47.9111623842179	2.42534e-06	0.497015	517	0.00386860983431458	4.71430763965095	0.85328730416117	8.52238616286327	56.4335485470812	0.366780958413264
SNP.5	2.273e-24	0.5	746511	2.67912997933051e-06	10.1867217805341	0.999880941733033	47.3605242473014	1.20249e-06	0.5	517	0.00386847195357834	4.85522685755343	0.853291766000367	9.09776587261043	56.4582901199118	0.375968889450149
SNP.6	1.543e-23	0.49403	743947	2.68874687021328e-06	9.99877104001509	0.999880514417612	45.4655809228698	5.92011e-06	0.49403	517	0.00386902353550204	4.52922261086473	0.853273917015055	7.79237584770969	53.2579567705795	0.0153202127273037
SNP.7	1.931e-23	0.484848	745283	2.6860110227272e-06	9.97653105197846	0.999880635981793	45.2429793165056	1.45092e-05	0.484848	517	0.00387202776218801	4.33601052423881	0.853176714467907	7.06101949501663	52.3039988115223	0.00590155036872702
SNP.8	5.587e-24	0.491045	746112	2.68142281862559e-06	10.0988917294705	0.999880839853338	46.4702095525917	1.72595e-06	0.491045	517	0.00386971323414	4.78312001846483	0.853251599674963	8.80092834586129	55.271137898453	0.114703917478905
SNP.9	1.647e-23	0.498507	750205	2.66596174719043e-06	9.99230888667793	0.999881526848787	45.3967917966813	2.68553e-06	0.498507	517	0.00386850644594004	4.69351293619948	0.85329064981852	8.43894610261339	53.8357378992947	0.0273018421660833
