snp	SNP.PP.H4.abf
rs11634851	0.125240346136415
rs11638457	0.013953937805441
rs11638879	0.0159782315680284
rs1407588	0.000115551527821751
rs1531895	1.2182505985637e-07
rs2062316	0.0176200177424602
rs2627308	0.0237023025412311
rs2627313	0.037940700557067
rs2627316	0.470673683080283
rs2627319	0.0100334771366146
rs2627321	0.0046866831622847
rs2627322	0.0133045881499403
rs2627323	0.0659724191711807
rs2627324	0.00876384582549976
rs2759301	0.0142893060349359
rs2759302	4.31934934342984e-08
rs2759308	0.00161254264165955
rs2759309	0.0361154491653359
rs34887414	0.008924948420986
rs35199222	0.00558025046522262
rs4630510	0.0087864781625982
rs4778848	0.0292520823265478
rs55799636	7.53592748557933e-08
rs7171632	0.00724131420766909
rs7173751	0.00894827773602966
rs7174038	0.0245474532230268
rs7174222	0.0227681071375757
rs7174250	0.0115447209291014
rs8031196	0.0105060017129444
rs923000	0.00189704305426868
