snp	SNP.PP.H4.abf
rs11634851	0.176172923624709
rs11638457	0.00202464937126215
rs11638879	0.0159329885452158
rs1407588	0.000231106472386904
rs1531895	1.27174189381874e-09
rs2062316	0.00275895180820165
rs2627308	0.0197249733683146
rs2627313	0.00550501346638928
rs2627316	0.531867831722864
rs2627319	0.0263384803135341
rs2627321	0.00430534745394922
rs2627322	0.00567246055373975
rs2627323	0.0469569248175446
rs2627324	0.00371849055347056
rs2759301	0.000913079657788271
rs2759302	4.58455223738178e-10
rs2759308	0.0010110065672241
rs2759309	0.0330757287339699
rs34887414	0.00681713641965652
rs35199222	0.000809667547141632
rs4630510	0.00876159888667458
rs4778848	0.0267900292616409
rs55799636	8.13068376052657e-10
rs7171632	0.00042567629055764
rs7173751	0.000549256640004657
rs7174038	0.0224813735583814
rs7174222	0.0458643098239786
rs7174250	0.0105730391448889
rs8031196	0.000611145242013679
rs923000	0.00010680761123422
