snp	SNP.PP.H4.abf
rs10016975	9.5831573169604e-06
rs10017307	2.10898777055627e-06
rs10517621	3.16085988850468e-06
rs11725969	1.33593868757306e-05
rs11731222	4.56482454727789e-06
rs11731886	0.0908653623535762
rs11737895	4.9203843228799e-06
rs12508308	2.49639779782616e-06
rs13132319	4.58028149918939e-06
rs13139571	0.909007286821372
rs13143871	4.62143965293651e-06
rs2306557	2.17508204703956e-05
rs6839022	1.65093874890693e-05
rs7660933	1.05533114571002e-05
rs7682716	7.21617553926387e-06
rs7698460	1.06584749848543e-05
rs9991171	1.12669354410787e-05
