snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.604e-26	0.231928	751184	3.73653073717456e-06	10.6577683966094	0.999833959541249	52.4329439578664	6.14348e-06	0.231928	465	0.00603617657048114	4.5213902826186	0.788472833577671	7.2826623547675	59.7156063126339	1.25489968222217e-07
SNP.10	2.292e-32	0.222388	754608	3.83154822597168e-06	11.8447136056883	0.999829737961833	65.7975906000039	2.09338e-07	0.222388	465	0.00621788590043879	5.19084841845831	0.783483856646154	9.79040486093753	75.5879954609414	0.981521983411342
SNP.11	2.28e-26	0.247748	743460	3.6086011955911e-06	10.6250049799296	0.99983964344299	52.0672586569089	6.21455e-06	0.247748	465	0.00576957127929927	4.51895534185951	0.795908780423419	7.33201552723459	59.3992741841435	9.14592659607436e-08
SNP.12	9.114e-27	0.241018	742987	3.67881403543225e-06	10.7102250349014	0.999836523882791	52.9856622394579	2.0641e-06	0.241018	465	0.00587808818009398	4.74704504101822	0.792865250724776	8.14619300349661	61.1318552429545	5.17223328478043e-07
SNP.13	1.802e-26	0.241018	739202	3.69765098544606e-06	10.6469354017203	0.999835686959415	52.3124351056042	3.00417e-06	0.241018	465	0.00587808818009398	4.67053451437633	0.792865250724776	7.86054586519565	60.1729809707998	1.98264198884706e-07
SNP.14	1.039e-26	0.231231	751243	3.74410178071841e-06	10.698087952852	0.999833623162271	52.8643944671837	7.28873e-06	0.231231	465	0.00604888226677901	4.48507790188514	0.788121923294426	7.1510281317104	60.0154225988941	1.69362621768327e-07
SNP.15	1.493e-26	0.232036	750205	3.7401913184371e-06	10.6644373132094	0.999833796902798	52.5045104258531	7.83664e-06	0.232036	465	0.00603421554418947	4.46959894656593	0.788527021713823	7.099497222676	59.6040076485291	1.12238621812782e-07
SNP.16	1.667e-26	0.227545	750866	3.78849814832746e-06	10.6541840786699	0.999831650650794	52.4015297468243	6.43461e-06	0.227545	465	0.00611753645299365	4.51158133529247	0.78623119907466	7.23018874153413	59.6317184883584	1.15392342603535e-07
SNP.17	1.361e-26	0.231928	751273	3.73608808685223e-06	10.6730395556028	0.999833979208064	52.5957318878847	1.16046e-05	0.231928	465	0.00603617657048114	4.38488700473204	0.788472833577671	6.80337493322096	59.3991068211057	9.14439603409845e-08
SNP.2	2.006e-26	0.231231	749230	3.75416127764804e-06	10.6369444979034	0.999833176222476	52.2135702583804	1.44374e-05	0.231231	465	0.00604888226677901	4.33710144633076	0.788121923294426	6.63659146471002	58.8501617230904	5.28142600709396e-08
SNP.3	2.018e-26	0.232036	749185	3.74528351214734e-06	10.6363886042089	0.999833570658352	52.2064971077273	7.83664e-06	0.232036	465	0.00603421554418947	4.46959894656593	0.788527021713823	7.099497222676	59.3059943304033	8.33137697524107e-08
SNP.4	7.455e-27	0.237237	746188	3.7029658094876e-06	10.7288100070754	0.999835450822688	53.1880611318162	3.63175e-06	0.237237	465	0.00594216914290308	4.63141505331227	0.791078904247858	7.70142406711447	60.8894851989307	4.05899140850427e-07
SNP.5	1.38e-26	0.232036	750349	3.73947353571219e-06	10.6717516413951	0.99983382879365	52.5824332685151	7.83664e-06	0.232036	465	0.00603421554418947	4.46959894656593	0.788527021713823	7.099497222676	59.6819304911911	1.21334355022681e-07
SNP.6	5.925e-32	0.22973	749506	3.76993788237144e-06	11.7648236804664	0.999832475274464	64.8467546762275	1.20245e-05	0.22973	465	0.00607653991927889	4.37714315847041	0.787359143673674	6.76858206441029	71.6153367406378	0.0184755029720562
SNP.7	1.684e-26	0.247761	743051	3.6104604365146e-06	10.6532398835242	0.999839560836566	52.3678579000535	5.72605e-06	0.247761	465	0.00576936825336046	4.53626030379281	0.795914496508968	7.39441985254523	59.7622777525987	1.31485589604644e-07
SNP.8	1.342e-26	0.231231	749540	3.7526086053476e-06	10.6743454204699	0.999833245207117	52.6118318542902	1.00084e-05	0.231231	465	0.00604888226677901	4.41699185508934	0.788121923294426	6.91218512765244	59.5240169819426	1.036102735243e-07
SNP.9	7.789e-27	0.247761	735024	3.64988930676088e-06	10.7247588246826	0.999837809007663	53.1375303071315	9.42439e-06	0.247761	465	0.00576936825336046	4.42997525852962	0.795914496508968	7.01517584643724	60.1527061535687	1.94284904534188e-07
