snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.843e-22	0.46648	750896	2.67550939698425e-06	9.75009264535437	0.999881102609516	43.0078769966783	1.03699e-06	0.46648	497	0.00404231248321505	4.88448601915538	0.847703078404666	9.17137473266662	52.1792517293449	0.180652955641625
SNP.10	1.358e-22	0.472067	749323	2.6774322452538e-06	9.78104580863989	0.999881017169921	43.3104713995162	1.35383e-05	0.472067	497	0.00403674358613745	4.35121858808234	0.847880974052664	7.08496299250326	50.3954343920194	0.0303489063203727
SNP.11	9.222e-23	0.47067	750427	2.67435174090042e-06	9.82013496025199	0.999881154048666	43.6929536460752	1.24035e-05	0.47067	497	0.00403803974621464	4.3703720810217	0.847839562197105	7.15552240697842	50.8484760530536	0.0477415525972225
SNP.12	7.01e-23	0.472067	750603	2.67286643180258e-06	9.84774363301851	0.999881220046718	43.9641488520827	1.35383e-05	0.472067	497	0.00403674358613745	4.35121858808234	0.847880974052664	7.08496299250326	51.049111844586	0.0583487498715053
SNP.13	3.167e-22	0.493017	749476	2.66905167665835e-06	9.69497991067082	0.999881389551145	42.4709104929966	1.06129e-05	0.493017	497	0.00402492992840079	4.40429386512061	0.84825860278367	7.284388479482	49.7552989724786	0.0160005814426135
SNP.14	3.31e-23	0.472067	741437	2.70590968930646e-06	9.92289899953881	0.999879751808509	44.7130658787651	1.35383e-05	0.472067	497	0.00403674358613745	4.35121858808234	0.847880974052664	7.08496299250326	51.7980288712683	0.123390603331944
SNP.2	6.631e-23	0.47067	750458	2.67424126849028e-06	9.8533297368294	0.999881158957384	44.0194225583533	4.27916e-06	0.47067	497	0.00403803974621464	4.59734146538285	0.847839562197105	8.01836721296133	52.0377897713146	0.1568226988603
SNP.3	4.691e-23	0.472067	751137	2.67096623160663e-06	9.88804480689799	0.999881304480005	44.3614379178907	6.84477e-06	0.472067	497	0.00403674358613745	4.49845928949288	0.847880974052664	7.63737134299931	51.99880926089	0.150827281370172
SNP.4	1.202e-22	0.469274	751022	2.67313251321114e-06	9.79338744294152	0.999881208223687	43.4304529299655	3.16725e-06	0.469274	497	0.00403939904695544	4.659664625746	0.847796137365106	8.26260874723567	51.6930616772012	0.111095230559356
SNP.5	3.275e-22	0.493017	749495	2.66898401512377e-06	9.69155618998456	0.999881392557611	42.4377148543194	1.06129e-05	0.493017	497	0.00402492992840079	4.40429386512061	0.84825860278367	7.284388479482	49.7221033338014	0.0154781511003377
SNP.6	3.475e-22	0.493017	749432	2.66920837969981e-06	9.68550116339145	0.999881382588217	42.3790990710276	1.06129e-05	0.493017	497	0.00402492992840079	4.40429386512061	0.84825860278367	7.284388479482	49.6634875505096	0.0145969651369368
SNP.7	1.623e-22	0.472067	749626	2.67635002295853e-06	9.76298891683803	0.999881065257246	43.1338403082553	1.35383e-05	0.472067	497	0.00403674358613745	4.35121858808234	0.847880974052664	7.08496299250326	50.2188033007586	0.0254350816909428
SNP.8	1.162e-22	0.472067	749540	2.67665709943473e-06	9.79680771735358	0.999881051612649	43.4646021051184	1.35383e-05	0.472067	497	0.00403674358613745	4.35121858808234	0.847880974052664	7.08496299250326	50.5495650976217	0.0354063501522997
SNP.9	1.216e-22	0.472067	749310	2.67747869681482e-06	9.79221691081267	0.999881015105898	43.4197944248558	1.35383e-05	0.472067	497	0.00403674358613745	4.35121858808234	0.847880974052664	7.08496299250326	50.5047574173591	0.0338548919243705
