snp	SNP.PP.H4.abf
rs1034564	0.131078263972422
rs1034565	0.0338374888737405
rs1034566	0.0303694520865414
rs12628032	2.57673094065776e-05
rs2073743	0.0204107710988227
rs2073748	2.43919679882853e-07
rs2238781	3.03619813559478e-07
rs2238782	1.72018593044112e-06
rs2238783	4.86481012314378e-07
rs2238784	0.0180762932280206
rs2238786	0.0534018108115313
rs2238787	0.169508477942363
rs2238792	0.158531520295236
rs2240716	7.59150592574111e-05
rs2240717	7.54319699836622e-07
rs4819852	0.0587796937239249
rs71313932	0.0519199580420007
rs7285377	0.0180723071098056
rs756653	0.0486501476558007
rs758374	7.59150592574111e-05
rs917478	4.86481012314378e-07
rs917479	5.54773687767399e-07
rs9606203	0.158531520295236
rs9606204	0.0486501476558007
