snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.25e-27	0.26626	736307	3.47586541267224e-06	10.8052698495292	0.999845540954053	53.9801206301583	6.20341e-08	0.26626	368	0.00695463052828387	5.41283658344553	0.763886682550451	10.4687598059167	64.448880436075	0.0988614925018272
SNP.10	9.214e-27	0.268293	727890	3.49911084175384e-06	10.7092147732034	0.999844508144066	52.9502654596411	3.87666e-08	0.268293	368	0.00692110812664185	5.49638030866452	0.764757054803978	10.8281622044762	63.7784276641173	0.0505653739588087
SNP.11	7.748e-27	0.272358	727877	3.46620394837663e-06	10.7252467500462	0.999845970220011	53.1174175323568	4.60799e-08	0.272358	368	0.00685589709601234	5.46580950364175	0.766455881978697	10.7217707771232	63.83918830948	0.0537330182898629
SNP.12	3.067e-27	0.271429	736067	3.43498250576412e-06	10.8105873527728	0.999847357414171	54.0317741732797	4.00721e-08	0.271429	368	0.00687059040236488	5.49053370864254	0.766072444978441	10.8206228943825	64.8523970676622	0.148003576124793
SNP.13	2.708e-27	0.26626	736412	3.47536981256208e-06	10.8220008396634	0.999845562973921	54.1609455150079	6.20341e-08	0.26626	368	0.00695463052828387	5.41283658344553	0.763886682550451	10.4687598059167	64.6297053209246	0.118456367940726
SNP.14	1.605e-24	0.284553	727549	3.37572547075249e-06	10.2205065231922	0.999849990263153	47.8191367034091	5.49586e-07	0.284553	368	0.0066739285068492	5.00813983947394	0.771236550974533	8.93433775419305	56.7534744576022	4.49733056241156e-05
SNP.15	9.973e-22	0.361789	728316	2.97324371805548e-06	9.57718077859768	0.999867873294526	41.3892617413432	8.42181e-09	0.361789	368	0.0058844048145633	5.75979109915237	0.792688807357195	12.3620351527532	53.7512968940964	2.23421858803877e-06
SNP.16	8.733e-28	0.256098	734697	3.57223338281862e-06	10.9252184601024	0.999841259274493	55.2966063504096	2.42505e-07	0.256098	368	0.00713181834145841	5.16339935139837	0.759318909853056	9.40984287036115	64.7064492207708	0.127905100881781
SNP.17	1.07e-26	0.263265	723243	3.56435816554046e-06	10.6953628714051	0.99984160917316	52.8111117540393	2.68095e-07	0.263265	368	0.00700515514326082	5.14459749139507	0.762578603323804	9.37258013327924	62.1836918873185	0.0102628569498667
SNP.18	4.642e-27	0.256098	728310	3.60356050261111e-06	10.7725043372399	0.999839867401995	53.6443792319535	2.42505e-07	0.256098	368	0.00713181834145841	5.16339935139837	0.759318909853056	9.40984287036115	63.0542221023146	0.024509516510458
SNP.19	8.433e-27	0.272358	728037	3.4654421840271e-06	10.7174119693863	0.999846004065777	53.033323270964	4.60799e-08	0.272358	368	0.00685589709601234	5.46580950364175	0.766455881978697	10.7217707771232	63.7550940480872	0.0493991598469524
SNP.2	2.659e-27	0.27439	728065	3.44927889763533e-06	10.8236739852206	0.999846722213342	54.1753515339282	3.18588e-07	0.27439	368	0.0068241827190404	5.11210538649963	0.767284811159992	9.29699544282782	63.472346976756	0.0372326604647322
SNP.20	1.642e-24	0.284553	727681	3.37511312033777e-06	10.2182970973658	0.999850017470563	47.7964718068965	5.49586e-07	0.284553	368	0.0066739285068492	5.00813983947394	0.771236550974533	8.93433775419305	56.7308095610896	4.39654548667091e-05
SNP.21	1.591e-21	0.361789	728741	2.97150972946396e-06	9.52880766536801	0.999867950340328	40.9269265794538	8.42181e-09	0.361789	368	0.0058844048145633	5.75979109915237	0.792688807357195	12.3620351527532	53.288961732207	1.4071359253995e-06
SNP.22	1.39e-21	0.361789	728749	2.97147710907225e-06	9.54282012630627	0.999867951789741	41.0605237325111	8.42181e-09	0.361789	368	0.0058844048145633	5.75979109915237	0.792688807357195	12.3620351527532	53.4225588852643	1.60826109978229e-06
