snp	SNP.PP.H4.abf
rs10857961	0.012782489484179
rs10857964	0.0123167364875936
rs10857967	0.00710739705941753
rs1106287	0.00062448801625594
rs1110042	0.0109549858748371
rs11102496	0.00350711562495332
rs11102498	0.00777845812839879
rs11102501	0.00460281064202125
rs11102513	0.0119501216809129
rs11102514	0.0112248694527958
rs11102520	0.00907600211356161
rs12029985	0.00806158385994297
rs12030612	0.0189661989890241
rs12030641	0.0229335104858189
rs12040988	0.00582486641433476
rs12045227	0.416670918744741
rs12049572	0.000123365115529047
rs12117479	0.00996658827470361
rs12120956	0.00230600879249041
rs12122980	0.0150943422666899
rs12126971	0.031252138530867
rs12130243	0.0259822261252543
rs12133583	0.000245636391528246
rs12137269	0.00981570026116551
rs12140506	0.0043467833044802
rs12406282	0.000277424186531841
rs12406530	0.00171056611532152
rs12724928	0.00382208065352854
rs12728311	0.0103231911228575
rs12756815	0.00461423867436783
rs17030613	0.0107713923025919
rs17030651	0.00613079743261396
rs2009056	0.0174296830691501
rs2064711	0.00970002685807735
rs2273368	0.00153380074902664
rs2279499	3.48037223433263e-05
rs2306937	0.0267514079840763
rs2306940	0.000245636391528246
rs2887882	0.158793208266264
rs34107138	4.19236889615627e-05
rs34569066	0.00960062369037731
rs34848593	0.000353965324008953
rs35023236	0.00195878107057167
rs35147679	0.00539958162735107
rs3748656	0.000333036990040698
rs3795819	0.00663577108586195
rs55652172	0.00131515564098155
rs56135413	0.00938021571927071
rs60900293	0.00363139752645595
rs61818802	0.0184375424156667
rs61818805	0.00735895429234678
rs6679	0.000431006004149394
rs883593	8.76147282104781e-05
rs9308256	0.0193808305459644
