snp	SNP.PP.H4.abf
rs10857961	0.00366692508765072
rs10857964	0.00229742594118178
rs10857967	0.00499593891011334
rs1106287	0.00143455484906832
rs1110042	0.020534406622877
rs11102496	0.00284437806962511
rs11102498	0.138096171666083
rs11102501	0.00323541242878617
rs11102513	0.00839999192209963
rs11102514	0.00789019687395387
rs11102520	0.0170123740951638
rs12029985	0.00345749890667174
rs12030612	0.0290637356226655
rs12030641	0.0304874686785031
rs12040988	0.00892600449892673
rs12045227	0.292886754217742
rs12049572	8.67159349153772e-05
rs12117479	0.00285912479161663
rs12120956	0.00146935708165562
rs12122980	0.0231305162036408
rs12126971	0.0478906655165685
rs12130243	0.0345403860294872
rs12133583	0.000460429397412819
rs12137269	0.0024149208683964
rs12140506	0.0014953122225402
rs12406282	0.000520013546192764
rs12406530	0.00474794783959706
rs12724928	0.00268662089579663
rs12728311	0.00725638820739345
rs12756815	0.00479875643818649
rs17030613	0.063993490510006
rs17030651	0.0273277159148207
rs2009056	0.0489942737876911
rs2064711	0.00681835293628362
rs2273368	0.000193646396682554
rs2279499	0.00180108133790797
rs2306937	0.0184732844851161
rs2306940	0.000460429397412819
rs2887882	0.070516566710565
rs34107138	5.14124487392161e-05
rs34569066	0.00347605084077189
rs34848593	0.000663484916972227
rs35023236	0.000171215224381622
rs35147679	0.00054471087004106
rs3748656	0.000624256119732915
rs3795819	0.0124383201667474
rs55652172	0.0013260400187315
rs56135413	0.0057830221522721
rs60900293	0.00108719358033254
rs61818802	0.000704617825462299
rs61818805	0.0137938799268841
rs6679	0.000383277449414513
rs883593	0.000164228094475161
rs9308256	0.0106230555240417
