snp	SNP.PP.H4.abf
rs10857961	0.00332855811291381
rs10857964	0.00260000865464854
rs10857967	0.00325157377041679
rs1106287	0.00202561133409932
rs1110042	0.0537006832360885
rs11102496	0.00210574676336123
rs11102498	0.000196104011441866
rs11102501	0.00210574676336123
rs11102513	0.0054670791410843
rs11102514	0.00513528240844541
rs11102520	0.151608531667064
rs12029985	0.00330392258139405
rs12030612	0.011951441931134
rs12030641	0.0214089046029527
rs12040988	0.0045750315059336
rs12045227	0.181195647270385
rs12049572	5.94156750641964e-05
rs12117479	0.0037411679621608
rs12120956	0.00103089056246476
rs12122980	0.0118555665519648
rs12126971	0.0245464029964102
rs12130243	0.0251391731969272
rs12133583	0.0041031912705207
rs12137269	0.00416988865692809
rs12140506	0.000932827025736335
rs12406282	0.00463418507871161
rs12406530	0.000182865565240836
rs12724928	0.00174856942668817
rs12728311	0.00524505965941216
rs12756815	0.0402007158241778
rs17030613	0.042064577100584
rs17030651	0.0244119965701417
rs2009056	0.0339645679967502
rs2064711	0.00443767987638607
rs2273368	0.0020681690999444
rs2279499	0.000139005440571216
rs2306937	0.00450427068044963
rs2306940	0.0041031912705207
rs2887882	0.0152809917000178
rs34107138	2.22802425445042e-05
rs34569066	0.00424426158052894
rs34848593	0.00591275347477801
rs35023236	0.00463120893679464
rs35147679	0.0013136871433557
rs3748656	0.00556315968409081
rs3795819	0.110846108035061
rs55652172	0.000360847011511614
rs56135413	0.00305569285921278
rs60900293	0.000885393463027978
rs61818802	0.0374184505378821
rs61818805	0.109334572887518
rs6679	0.00160866976017045
rs883593	0.00146354530664459
rs9308256	0.000815126134386091
