snp	SNP.PP.H4.abf
rs10857961	0.00392864391904323
rs10857964	0.000701380555527625
rs10857967	0.00230912012744328
rs1106287	0.00145301458855016
rs1110042	0.0585337710559538
rs11102496	0.00149540578744203
rs11102498	0.0238301089379952
rs11102501	0.00365077216364156
rs11102513	0.00947837636128524
rs11102514	0.00890313422078599
rs11102520	0.0484941410138033
rs12029985	0.00245432839701932
rs12030612	0.0314164576745895
rs12030641	0.0470938496559532
rs12040988	0.0127673898437084
rs12045227	0.18358563841163
rs12049572	8.49583714183956e-05
rs12117479	0.00277913738634755
rs12120956	0.00316703210170265
rs12122980	0.0130656734105437
rs12126971	0.0807812186361766
rs12130243	0.0371965582149897
rs12133583	0.00131246397475969
rs12137269	0.00238482693372306
rs12140506	0.00230940405944412
rs12406282	0.00148230988203629
rs12406530	0.000401984131904167
rs12724928	0.00303152719986053
rs12728311	0.00540430629134604
rs12756815	0.0277387550070782
rs17030613	0.0227624615825111
rs17030651	0.0256286968201963
rs2009056	0.0224314746168522
rs2064711	0.00769368779083499
rs2273368	0.0056731303395194
rs2279499	0.025545200495543
rs2306937	0.0675979412473595
rs2306940	0.00131246397475969
rs2887882	0.0751785742024175
rs34107138	8.94729535515312e-05
rs34569066	0.00579877207983277
rs34848593	0.00189127813344575
rs35023236	0.00111517501903193
rs35147679	0.000816836030736615
rs3748656	0.00177945559683307
rs3795819	0.0354557011718047
rs55652172	0.00274582486103351
rs56135413	0.0021700143938572
rs60900293	0.00273361884555537
rs61818802	0.0252849843692273
rs61818805	0.0386775866363696
rs6679	0.00240887017767842
rs883593	0.00046813574209908
rs9308256	0.00350495460325267
