snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.17e-96	0.430809	742171	2.74740846416559e-06	20.8149312035651	0.999877907865458	212.098864303841	1.93613e-05	0.430809	515	0.00395931434419076	4.27213188989421	0.850362171419607	6.81025845106372	218.909122754905	0.000464154667083355
SNP.10	6.03e-98	0.424282	746045	2.74372490158747e-06	21.0039917272804	0.999878071539403	216.050900755603	1.43835e-05	0.424282	515	0.0039746451343783	4.33792380277679	0.84986974842518	7.0481212216186	223.099021977222	0.0306416984031713
SNP.11	6.34e-99	0.424282	744320	2.75008362559763e-06	21.1107196340534	0.999877788998439	218.299128561503	1.43835e-05	0.424282	515	0.0039746451343783	4.33792380277679	0.84986974842518	7.0481212216186	225.347249783121	0.290205583414204
SNP.12	2.38e-96	0.426893	741527	2.75605759422173e-06	20.8286655836455	0.999877523553685	212.386291905894	1.14181e-05	0.426893	515	0.00396833227120478	4.38841260546337	0.850072447687912	7.2366162699083	219.622908175802	0.000947667073053298
SNP.13	3.71e-97	0.426893	740424	2.76016325736397e-06	20.9175080588679	0.999877341124496	214.241185770057	1.14181e-05	0.426893	515	0.00396833227120478	4.38841260546337	0.850072447687912	7.2366162699083	221.477802039966	0.006056559120924
SNP.14	2.18e-89	0.402089	738327	2.81684219890536e-06	20.0461689996403	0.999874822684704	196.406404946647	0.000682388	0.402089	515	0.00403835077707029	3.39655917928773	0.847829625473204	3.94916442255875	200.355569369206	4.06402963846616e-12
SNP.15	2.56e-98	0.424282	746218	2.74308880810276e-06	21.0446500931371	0.999878099803332	216.905501402393	1.43835e-05	0.424282	515	0.0039746451343783	4.33792380277679	0.84986974842518	7.0481212216186	223.953622624012	0.0720213369065824
SNP.2	5.21e-99	0.383812	730670	2.89345640042213e-06	21.1199954216015	0.999871418473094	218.518952436659	0.000281175	0.383812	515	0.00410516852057561	3.63205332398503	0.845700337609183	4.64373030164436	223.162682738304	0.0326558017546297
SNP.3	3.84e-97	0.426893	741889	2.75471279351825e-06	20.915865241124	0.999877583307969	214.205892455849	1.14181e-05	0.426893	515	0.00396833227120478	4.38841260546337	0.850072447687912	7.2366162699083	221.442508725757	0.00584653116886222
SNP.4	5.57e-97	0.426702	742979	2.75098587439678e-06	20.8981162698226	0.999877748908295	213.834219626859	1.11947e-05	0.426702	515	0.00396878589121058	4.39270885476838	0.850057879212039	7.2525591652774	221.086778792136	0.00409644116879923
SNP.5	1.57e-97	0.426893	742032	2.75418192162934e-06	20.958486569661	0.9998776068965	215.098062293941	1.14181e-05	0.426893	515	0.00396833227120478	4.38841260546337	0.850072447687912	7.2366162699083	222.33467856385	0.0142679870643569
SNP.6	1.46e-89	0.403141	735257	2.82619498062258e-06	20.0661079906254	0.99987440710975	196.80782758345	0.000465703	0.403141	515	0.00403491192789828	3.49974524323423	0.847939501783081	4.25113500043095	201.058962583881	8.21176775722969e-12
SNP.7	6.3e-99	0.424282	742290	2.75760449986505e-06	21.111018770394	0.999877454819168	218.306733706845	1.43835e-05	0.424282	515	0.0039746451343783	4.33792380277679	0.84986974842518	7.0481212216186	225.354854928463	0.292421052860475
SNP.8	6.62e-98	0.424282	737930	2.77389758405923e-06	20.9995569522659	0.999876730860085	215.962946165429	1.43835e-05	0.424282	515	0.0039746451343783	4.33792380277679	0.84986974842518	7.0481212216186	223.011067387047	0.0280617428438971
SNP.9	8.27e-99	0.424282	746481	2.74212236373709e-06	21.0981553075127	0.999878142745945	218.032627275267	1.43835e-05	0.424282	515	0.0039746451343783	4.33792380277679	0.84986974842518	7.0481212216186	225.080748496886	0.222313443541687
