snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.17e-96	0.430809	742171	2.74740846416559e-06	20.8149312035651	0.999877907865458	212.098864303841	3.26348e-06	0.430809	515	0.00395931434419076	4.65349974966772	0.850362171419607	8.25755319768117	220.356417501522	0.000188694369983229
SNP.10	6.03e-98	0.424282	746045	2.74372490158747e-06	21.0039917272804	0.999878071539403	216.050900755603	1.05599e-06	0.424282	515	0.0039746451343783	4.88090706598515	0.84986974842518	9.1752053422985	225.226106097902	0.0245831668301945
SNP.11	6.34e-99	0.424282	744320	2.75008362559763e-06	21.1107196340534	0.999877788998439	218.299128561503	1.05599e-06	0.424282	515	0.0039746451343783	4.88090706598515	0.84986974842518	9.1752053422985	227.474333903801	0.23282561489434
SNP.12	2.38e-96	0.426893	741527	2.75605759422173e-06	20.8286655836455	0.999877523553685	212.386291905894	1.55371e-06	0.426893	515	0.00396833227120478	4.80420059971364	0.850072447687912	8.86118046165734	221.247472367551	0.000459980217052815
SNP.13	3.71e-97	0.426893	740424	2.76016325736397e-06	20.9175080588679	0.999877341124496	214.241185770057	1.55371e-06	0.426893	515	0.00396833227120478	4.80420059971364	0.850072447687912	8.86118046165734	223.102366231715	0.0029397427200461
SNP.14	2.18e-89	0.402089	738327	2.81684219890536e-06	20.0461689996403	0.999874822684704	196.406404946647	1.74408e-09	0.402089	515	0.00403835077707029	6.02000841820191	0.847829625473204	14.4215080950725	210.827913041719	1.37272023241874e-08
SNP.15	2.56e-98	0.424282	746218	2.74308880810276e-06	21.0446500931371	0.999878099803332	216.905501402393	1.05599e-06	0.424282	515	0.0039746451343783	4.88090706598515	0.84986974842518	9.1752053422985	226.080706744692	0.0577811489824244
SNP.2	5.21e-99	0.383812	730670	2.89345640042213e-06	21.1199954216015	0.999871418473094	218.518952436659	1.31442e-06	0.383812	515	0.00410516852057561	4.83756107943169	0.845700337609183	8.96110911140402	227.480061548063	0.234162983521326
SNP.3	3.84e-97	0.426893	741889	2.75471279351825e-06	20.915865241124	0.999877583307969	214.205892455849	1.55371e-06	0.426893	515	0.00396833227120478	4.80420059971364	0.850072447687912	8.86118046165734	223.067072917506	0.00283779900402643
SNP.4	5.57e-97	0.426702	742979	2.75098587439678e-06	20.8981162698226	0.999877748908295	213.834219626859	1.69558e-06	0.426702	515	0.00396878589121058	4.78668576096192	0.850057879212039	8.78966335833954	222.623882985198	0.00182182513643713
SNP.5	1.57e-97	0.426893	742032	2.75418192162934e-06	20.958486569661	0.9998776068965	215.098062293941	1.55371e-06	0.426893	515	0.00396833227120478	4.80420059971364	0.850072447687912	8.86118046165734	223.959242755599	0.00692541924625941
SNP.6	1.46e-89	0.403141	735257	2.82619498062258e-06	20.0661079906254	0.99987440710975	196.80782758345	2.02059e-09	0.403141	515	0.00403491192789828	5.99614308566284	0.847939501783081	14.301556347482	211.109383930932	1.81896058630628e-08
SNP.7	6.3e-99	0.424282	742290	2.75760449986505e-06	21.111018770394	0.999877454819168	218.306733706845	1.05599e-06	0.424282	515	0.0039746451343783	4.88090706598515	0.84986974842518	9.1752053422985	227.481939049143	0.234603037747613
SNP.8	6.62e-98	0.424282	737930	2.77389758405923e-06	20.9995569522659	0.999876730860085	215.962946165429	1.05599e-06	0.424282	515	0.0039746451343783	4.88090706598515	0.84986974842518	9.1752053422985	225.138151507727	0.0225133247119925
SNP.9	8.27e-99	0.424282	746481	2.74212236373709e-06	21.0981553075127	0.999878142745945	218.032627275267	1.05599e-06	0.424282	515	0.0039746451343783	4.88090706598515	0.84986974842518	9.1752053422985	227.207832617566	0.178357230701504
