snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.17e-96	0.434263	742171	2.74219675422761e-06	20.8149312035651	0.999878139440507	212.097965207706	0.000351029	0.434263	396	0.00513934067495419	3.57440219148998	0.814057045159139	4.35918160892917	216.457146816635	0.000795111540808691
SNP.10	6.03e-98	0.424303	746045	2.74368918592651e-06	21.0039917272804	0.999878073126379	216.050894597808	0.000554918	0.424303	396	0.00516897878463268	3.45274271628231	0.813185053743164	4.00834689633662	220.059241494144	0.0291606969061801
SNP.11	6.34e-99	0.424303	744320	2.75004782716377e-06	21.1107196340534	0.999877790589092	218.299122408095	0.000554918	0.424303	396	0.00516897878463268	3.45274271628231	0.813185053743164	4.00834689633662	222.307469304431	0.276179113318232
SNP.12	2.38e-96	0.428287	741527	2.75378528910732e-06	20.8286655836455	0.999877624520297	212.385901449367	0.000473852	0.428287	396	0.0051565811719088	3.49511811947446	0.813549580121406	4.12930513112921	216.515206580496	0.000842641981090771
SNP.13	3.71e-97	0.428287	740424	2.75788756722619e-06	20.9175080588679	0.99987744224148	214.240795533738	0.000473852	0.428287	396	0.0051565811719088	3.49511811947446	0.813549580121406	4.12930513112921	218.370100664867	0.00538534285425212
SNP.14	2.18e-89	0.388446	738327	2.85072805004495e-06	20.0461689996403	0.999873317026163	196.412080644073	0.00364591	0.388446	396	0.00531507446718569	2.90727630703849	0.808913886840172	2.59105788568615	199.003138529759	2.0904922944235e-11
SNP.15	2.56e-98	0.424303	746218	2.74305310072196e-06	21.0446500931371	0.999878101389939	216.905495245872	0.000554918	0.424303	396	0.00516897878463268	3.45274271628231	0.813185053743164	4.00834689633662	220.913842142209	0.0685403384418769
SNP.2	5.21e-99	0.386454	730670	2.88604960935093e-06	21.1199954216015	0.999871747579267	218.517744438857	0.00377678	0.386454	396	0.00532512592945566	2.89622790896763	0.808621677294244	2.56466281011432	221.082407248971	0.0811247068185325
SNP.3	3.84e-97	0.428287	741889	2.75244159716061e-06	20.915865241124	0.999877684225327	214.205502172288	0.000473852	0.428287	396	0.0051565811719088	3.49511811947446	0.813549580121406	4.12930513112921	218.334807303418	0.00519859093857775
SNP.4	5.57e-97	0.428	742979	2.74886662098295e-06	20.8981162698226	0.999877843074316	213.833854907415	0.000484374	0.428	396	0.00515744993230125	3.48925215541843	0.81352402535572	4.11255250339355	217.946407410809	0.00352537820570801
SNP.5	1.57e-97	0.428287	742032	2.75191116296317e-06	20.958486569661	0.999877707794414	215.097672096157	0.000473852	0.428287	396	0.0051565811719088	3.49511811947446	0.813549580121406	4.12930513112921	219.226977227286	0.0126867423579049
SNP.6	1.46e-89	0.39	735257	2.85848813843163e-06	20.0661079906254	0.999872972220843	196.813218780339	0.00347803	0.39	396	0.00530738235656269	2.92198973780546	0.809137649545423	2.62611695232597	199.439335732665	3.23360233158635e-11
SNP.7	6.3e-99	0.424303	742290	2.75756860353035e-06	21.111018770394	0.999877456414169	218.306727554418	0.000554918	0.424303	396	0.00516897878463268	3.45274271628231	0.813185053743164	4.00834689633662	222.315074450754	0.27828750303043
SNP.8	6.62e-98	0.424303	737930	2.77386147563392e-06	20.9995569522659	0.999876732464508	215.962940011341	0.000554918	0.424303	396	0.00516897878463268	3.45274271628231	0.813185053743164	4.00834689633662	219.971286907678	0.0267054381254304
SNP.9	8.27e-99	0.424303	746481	2.7420866689367e-06	21.0981553075127	0.999878144331994	218.03262112041	0.000554918	0.424303	396	0.00516897878463268	3.45274271628231	0.813185053743164	4.00834689633662	222.040968016747	0.211568395427722
