snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.17e-96	0.44401	742171	2.7290173200487e-06	20.8149312035651	0.999878725050728	212.095683488722	5.80211e-05	0.44401	581	0.00348605423999632	4.02071770752772	0.86584903549417	5.99433697742122	218.090020466144	0.000208754941745791
SNP.10	6.03e-98	0.436364	746045	2.72494249674944e-06	21.0039917272804	0.999878906110095	216.047650703477	5.56473e-05	0.436364	581	0.00349901845953087	4.03054657767078	0.865417286234197	6.02669604450127	222.074346747978	0.0112203830488344
SNP.11	6.34e-99	0.436364	744320	2.73125769156738e-06	21.1107196340534	0.99987862550282	218.29588081685	5.56473e-05	0.436364	581	0.00349901845953087	4.03054657767078	0.865417286234197	6.02669604450127	224.322576861351	0.106267781884006
SNP.12	2.38e-96	0.44026	741527	2.73619763210562e-06	20.8286655836455	0.999878406003249	212.382867755388	9.2424e-05	0.44026	581	0.0034921934966306	3.90966554050603	0.865644525265507	5.61226494924616	217.995132704635	0.000189857402072611
SNP.13	3.71e-97	0.44026	740424	2.74027371012066e-06	20.9175080588679	0.999878224888312	214.237763544159	9.2424e-05	0.44026	581	0.0034921934966306	3.90966554050603	0.865644525265507	5.61226494924616	219.850028493405	0.00121338476978757
SNP.14	2.18e-89	0.41039	738327	2.79872123764275e-06	20.0461689996403	0.999875627859791	196.403340199704	1.27927e-07	0.41039	581	0.00355657737560251	5.28179112482778	0.863505581552985	11.0490089020464	207.45234910175	5.00904336158794e-09
SNP.15	2.56e-98	0.437662	746218	2.72250076849214e-06	21.0446500931371	0.999879014605082	216.901937567513	4.34995e-05	0.437662	581	0.00349669376671716	4.08806035184502	0.865494674126835	6.22910050709606	223.131038074609	0.0322792098781076
SNP.2	5.21e-99	0.401299	730670	2.84820121209766e-06	21.1199954216015	0.999873429301632	218.511519845247	7.93064e-06	0.401299	581	0.0035819194141883	4.46704783950553	0.86266657153155	7.61437536208018	226.125895207327	0.645019467612854
SNP.3	3.84e-97	0.44026	741889	2.73486252194382e-06	20.915865241124	0.999878465327052	214.202469817072	9.2424e-05	0.44026	581	0.0034921934966306	3.90966554050603	0.865644525265507	5.61226494924616	219.814734766318	0.00117130681064132
SNP.4	5.57e-97	0.440104	742979	2.73105712917494e-06	20.8981162698226	0.999878634414541	213.830778140715	9.21435e-05	0.440104	581	0.00349245799445313	3.91039974464666	0.865635716514443	5.61471544092451	219.445493581639	0.000809675987316326
SNP.5	1.57e-97	0.44026	742032	2.73433547548136e-06	20.958486569661	0.999878488745647	215.094640404845	9.2424e-05	0.44026	581	0.0034921934966306	3.90966554050603	0.865644525265507	5.61226494924616	220.706905354091	0.00285848180206897
SNP.6	1.46e-89	0.411458	735257	2.80819890029606e-06	20.0661079906254	0.99987520673529	196.804794987373	8.2943e-08	0.411458	581	0.00355378295840789	5.36060652458638	0.863598197464026	11.4121479198564	208.216942907229	1.07600344516246e-08
SNP.7	6.3e-99	0.436364	742290	2.73872708104304e-06	21.111018770394	0.999878293610646	218.303486478269	5.56473e-05	0.436364	581	0.00349901845953087	4.03054657767078	0.865417286234197	6.02669604450127	224.33018252277	0.107079100047446
SNP.8	6.62e-98	0.436364	737930	2.75490862952778e-06	20.9995569522659	0.999877574606278	215.959698063273	5.56473e-05	0.436364	581	0.00349901845953087	4.03054657767078	0.865417286234197	6.02669604450127	221.986394107774	0.0102756744602948
SNP.9	8.27e-99	0.436364	746481	2.72335092920977e-06	21.0981553075127	0.999878976829305	218.029378768756	5.56473e-05	0.436364	581	0.00349901845953087	4.03054657767078	0.865417286234197	6.02669604450127	224.056074813257	0.0814069055857502
