snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.17e-96	0.441667	742171	2.73198163226861e-06	20.8149312035651	0.999878593335489	212.096197704362	0.00312789	0.441667	532	0.00381127357143314	2.95488166423391	0.855146746846525	2.76726531434527	214.863463018707	0.00059372619843551
SNP.10	6.03e-98	0.436288	746045	2.72504973075164e-06	21.0039917272804	0.999878901345293	216.047669326048	0.0048366	0.436288	532	0.00382144685409513	2.81771978409239	0.854816231217146	2.42854838988063	218.476217715929	0.0220082566657733
SNP.11	6.34e-99	0.436288	744320	2.73136517408992e-06	21.1107196340534	0.999878620726979	218.295899426247	0.0048366	0.436288	532	0.00382144685409513	2.81771978409239	0.854816231217146	2.42854838988063	220.724447816128	0.208439282154202
SNP.12	2.38e-96	0.439058	741527	2.73780922215016e-06	20.8286655836455	0.999878334394447	212.383146594197	0.00390783	0.439058	532	0.00381608920878448	2.88550762127925	0.854990261717511	2.59391320403201	214.977059798229	0.000665151641653727
SNP.13	3.71e-97	0.439058	740424	2.74188770092993e-06	20.9175080588679	0.999878153172862	214.23804222679	0.00390783	0.439058	532	0.00381608920878448	2.88550762127925	0.854990261717511	2.59391320403201	216.831955430822	0.00425100489484507
SNP.14	2.18e-89	0.407202	738327	2.80546349313213e-06	20.0461689996403	0.999875328278615	196.404482932461	0.0165244	0.407202	532	0.00389351399340933	2.39712246103971	0.852482166854267	1.49236174444557	197.896844676907	2.54142612720445e-11
SNP.15	2.56e-98	0.437673	746218	2.72248559915705e-06	21.0446500931371	0.999879015279111	216.901934931179	0.00546032	0.437673	532	0.00381873638878153	2.77854350999247	0.854904265449109	2.33487966779351	219.236814598973	0.0470878294236887
SNP.2	5.21e-99	0.391967	730670	2.87125703614947e-06	21.1199954216015	0.999872404858769	218.515321996537	0.00382894	0.391967	532	0.00394349883196116	2.89192117422231	0.850870761958519	2.60653362504762	221.121855621585	0.310149857385742
SNP.3	3.84e-97	0.439058	741889	2.7364733256233e-06	20.915865241124	0.999878393753183	214.202748533208	0.00390783	0.439058	532	0.00381608920878448	2.88550762127925	0.854990261717511	2.59391320403201	216.79666173724	0.00410358797654917
SNP.4	5.57e-97	0.438889	742979	2.73268760392701e-06	20.8981162698226	0.99987856196659	213.831060701433	0.00391603	0.438889	532	0.00381640884074828	2.88484774622362	0.854979877237697	2.5922780182661	216.423338719699	0.00282508566973885
SNP.5	1.57e-97	0.439058	742032	2.73594596873631e-06	20.958486569661	0.999878417185568	215.094919060146	0.00390783	0.439058	532	0.00381608920878448	2.88550762127925	0.854990261717511	2.59391320403201	217.688832264178	0.0100144818880856
SNP.6	1.46e-89	0.408333	735257	2.81474469735366e-06	20.0661079906254	0.999874915883667	196.80590040978	0.0210019	0.408333	532	0.00389015177056796	2.30795031676937	0.852590776878119	1.31344842888953	198.11934883867	3.17475210659301e-11
SNP.7	6.3e-99	0.436288	742290	2.73883485750665e-06	21.111018770394	0.999878288821747	218.30350508472	0.0048366	0.436288	532	0.00382144685409513	2.81771978409239	0.854816231217146	2.42854838988063	220.7320534746	0.210030644153315
SNP.8	6.62e-98	0.436288	737930	2.75501704277995e-06	20.9995569522659	0.999877569789091	215.959716674711	0.0048366	0.436288	532	0.00382144685409513	2.81771978409239	0.854816231217146	2.42854838988063	218.388265064591	0.0201552547211693
SNP.9	8.27e-99	0.436288	746481	2.7234581005794e-06	21.0981553075127	0.999878972067286	218.029397382502	0.0048366	0.436288	532	0.00382144685409513	2.81771978409239	0.854816231217146	2.42854838988063	220.457945772383	0.159675837169651
