snp	SNP.PP.H4.abf
rs1045046	0.00310810338918261
rs11770771	0.000479553214860192
rs12539822	0.130377705701706
rs12706973	0.00871133923957506
rs13237249	0.0399977265612622
rs13238550	0.0997489076696999
rs13244567	0.166694771589953
rs1733860	0.0104010096638388
rs2398770	0.00218938671977818
rs3212303	0.000515844299517838
rs34639962	0.14962511282409
rs3800684	5.67699295938798e-05
rs3823557	0.0308241699538173
rs3847107	0.0127581045157931
rs3847112	0.0450804513177637
rs458908	0.00577503561402441
rs4731798	0.134377808404476
rs71548781	0.0964968181302726
rs7799613	0.000885983413219066
rs7805240	0.0410664566785274
rs9719973	0.0208289411690515
