snp	SNP.PP.H4.abf
rs10742802	0.0501485399846514
rs10769263	0.0540753252891029
rs10769264	0.0719808425626398
rs10838702	0.036918358767207
rs10838705	0.0576368765836542
rs11039221	0.0948270342690258
rs11039225	0.0488127632661881
rs11606287	0.000338478716789712
rs12292911	0.00740118971588362
rs12801188	3.67753329113465e-05
rs1377416	0.0620667451550869
rs1534576	0.0791284612388579
rs2278890	0.000345084354625565
rs2293579	0.00465386985828197
rs34937994	5.23083289227409e-05
rs35032070	9.05912390722174e-05
rs3758675	0.000299080775604399
rs3824869	0.000101204786573759
rs4434960	0.0352057751253938
rs7103648	0.0345864824238832
rs7104036	0.0239293824776105
rs7947450	0.0515270344771583
rs896817	0.285837795270871
