snp	SNP.PP.H4.abf
rs10742802	0.0473353263637163
rs10769263	0.0357746061429607
rs10769264	0.0523015115690838
rs10838702	0.212125319504199
rs10838705	0.0418791397839299
rs11039221	0.0689462929557029
rs11039225	0.0395742069469672
rs11606287	0.000961976367082969
rs12292911	0.00528026983640948
rs12801188	0.000438827322787746
rs1377416	0.0450978965265547
rs1534576	0.0574949942733228
rs2278890	0.00126798557854756
rs2293579	0.00423172336203516
rs34937994	0.000386790713712941
rs35032070	0.000358433245359822
rs3758675	0.00109894901117346
rs3824869	0.000405253523633967
rs4434960	0.0215371309541027
rs7103648	0.0246752166747469
rs7104036	0.0170720656206483
rs7947450	0.121544767075377
rs896817	0.200211316647944
