snp	SNP.PP.H4.abf
rs10742802	0.0484385257685984
rs10769263	0.0475999753847215
rs10769264	0.0570211404225802
rs10838702	0.135877710471849
rs10838705	0.0456582656744459
rs11039221	0.0854116212508072
rs11039225	0.0486619970718679
rs11606287	0.00190159204440045
rs12292911	0.00487907206976
rs12801188	0.00107974710237175
rs1377416	0.0490425902967666
rs1534576	0.0626832770927506
rs2278890	0.00301909420300784
rs2293579	0.00744929149217063
rs34937994	0.000305481640431961
rs35032070	0.000512170373994087
rs3758675	0.00261661539781507
rs3824869	0.000699325958291683
rs4434960	0.020201589107138
rs7103648	0.0228003803258091
rs7104036	0.0157749208134134
rs7947450	0.0688651010159601
rs896817	0.269500515021046
