snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	2.645e-40	0.376623	753099	2.82787572845761e-06	13.290022123935	0.999874332428614	83.8103107996179	0.0333071	0.376623	581	0.00366552561656747	2.12836177344605	0.859910109573853	0.964928158263435	84.7752389578813	0.061790110314189
SNP.10	2.746e-38	0.325	744292	3.0622420759625e-06	12.9380244996484	0.999863918872773	79.2337198350316	0.0294573	0.325	581	0.00392289548916055	2.17731195232918	0.851534231334721	1.06472834340176	80.2984481784333	0.000702543853319413
SNP.11	2.783e-40	0.375325	751439	2.83801478872484e-06	13.28621608123	0.999873881917167	83.7614915112207	0.0269355	0.375325	581	0.00367055937147092	2.21245126556424	0.859744710864978	1.12205413494856	84.8835456461693	0.0688582478628595
SNP.12	4.608e-40	0.375325	754157	2.8277865150421e-06	13.2484204140346	0.999874336392658	83.2583424527727	0.0269355	0.375325	581	0.00367055937147092	2.21245126556424	0.859744710864978	1.12205413494856	84.3803965877212	0.0416333260789715
SNP.13	9.545e-39	0.328571	743367	3.04885943423696e-06	13.018969772801	0.999864513495336	80.281985667013	0.0234784	0.328571	581	0.00390089757495771	2.26555896386584	0.852243751793581	1.23108455252966	81.5130702195427	0.00236688462460165
SNP.14	2.533e-39	0.376623	752554	2.82992367753769e-06	13.1198907002168	0.999874241431538	81.5643691790702	0.0250358	0.376623	581	0.00366552561656747	2.24084989084842	0.859910109573853	1.17624435809165	82.7406135371618	0.00807778663471585
SNP.15	6.566e-38	0.332031	744187	3.02937463073702e-06	12.8708681058609	0.999865379252708	78.3619478073615	0.0189887	0.332031	581	0.00388024306079913	2.34575273439999	0.852911019361867	1.38823649458758	79.7501843019491	0.000406036861531252
SNP.16	3.836e-38	0.325974	748132	3.04181055054987e-06	12.9123135196006	0.999864826694268	78.8981752092251	0.00985594	0.325974	581	0.00391682583615142	2.58084297595899	0.851729883807946	1.88222033082675	80.7803955400518	0.00113757625453499
SNP.17	1.067e-38	0.328571	743437	3.0485723619492e-06	13.010458472803	0.999864526250648	80.1711825439386	0.0234784	0.328571	581	0.00390089757495771	2.26555896386584	0.852243751793581	1.23108455252966	81.4022670964683	0.00211863383385895
SNP.18	2.239e-38	0.332468	739314	3.04732751861831e-06	12.9536989476385	0.999864581562032	79.4342262037268	0.00784055	0.332468	581	0.00387767968519756	2.65886015442213	0.852993905018355	2.05649550765848	81.4907217113853	0.00231457498266887
SNP.19	8.11e-40	0.37859	752227	2.82535946693643e-06	13.2059225345026	0.999874444234366	82.6958664823049	0.0211803	0.37859	581	0.00365802353827055	2.30475497605792	0.860156730384516	1.30091483945217	83.996781321757	0.0283686791075041
SNP.2	2.813e-40	0.376623	751429	2.83416049051301e-06	13.2854135480277	0.999874053176133	83.7501662380344	0.0266603	0.376623	581	0.00366552561656747	2.21645582601543	0.859910109573853	1.12949456907159	84.879660807106	0.0685912635829867
SNP.20	7.179e-40	0.377922	750335	2.83444335650329e-06	13.2151008873163	0.999874040607478	82.8186715343699	0.0193759	0.377922	581	0.00366055431308416	2.33821881428491	0.860073518730705	1.36780681532068	84.1864783496906	0.0342944219707877
SNP.21	9.977e-40	0.377922	752358	2.82682187987885e-06	13.190313105742	0.99987437925456	82.4901303178326	0.0193759	0.377922	581	0.00366055431308416	2.33821881428491	0.860073518730705	1.36780681532068	83.8579371331532	0.0246910665395397
SNP.22	4.065e-40	0.377632	755004	2.8177645985023e-06	13.2578278723203	0.999874781699431	83.3812691660477	0.0262314	0.377632	581	0.00366165842156218	2.22276871020999	0.860037220784739	1.14140388895306	84.5226730550008	0.0479988677217213
SNP.23	4.808e-40	0.377953	753325	2.82310237421072e-06	13.2452310328145	0.999874544524419	83.2152880245109	0.0304912	0.377953	581	0.00366043648201771	2.16365027435561	0.860077392648481	1.02984272454588	84.2451307490568	0.0363660306695591
SNP.24	1.872e-40	0.375325	748634	2.84864833126014e-06	13.3158617200112	0.9998734094347	84.1575873617376	0.036317	0.375325	581	0.00367055937147092	2.09336033965908	0.859744710864978	0.901622859863545	85.0592102216012	0.0820816585807907
SNP.3	2.511e-40	0.375325	751404	2.83814698194926e-06	13.2939117348025	0.999873876043395	83.8637771074186	0.0269355	0.375325	581	0.00367055937147092	2.21245126556424	0.859744710864978	1.12205413494856	84.9858312423671	0.0762742661055027
SNP.4	1.265e-40	0.397403	749880	2.78432628379075e-06	13.3451004174292	0.999876267476797	84.5361405110505	0.0172741	0.397403	581	0.00359364990307918	2.38082107501605	0.862278756845928	1.4525694082554	85.9887099193059	0.207932661771802
