snp	SNP.PP.H4.abf
rs10742802	0.0745611977086394
rs10769263	0.0455527686210143
rs10769264	0.0696795414131667
rs10838702	0.1066453226008
rs10838705	0.0557941666956923
rs11039221	0.116849195711759
rs11039225	0.0642957371152039
rs11606287	0.0039315951723113
rs12292911	0.00533209429923501
rs12801188	0.0018338234583395
rs1377416	0.0455527686210143
rs1534576	0.0765986434106412
rs2278890	0.00428044807929241
rs2293579	0.00244580350161833
rs34937994	0.000440747873591811
rs35032070	0.000810236589501566
rs3758675	0.00370981678632814
rs3824869	0.0038135412281331
rs4434960	0.0209989590652198
rs7103648	0.0249173974512775
rs7104036	0.0172396234647591
rs7947450	0.0975148381808783
rs896817	0.157201732951581
