snp	SNP.PP.H4.abf
rs10742802	0.0672137490357667
rs10769263	0.0488048743911617
rs10769264	0.0611414056927901
rs10838702	0.197340937308113
rs10838705	0.0489574660229879
rs11039221	0.106542430660196
rs11039225	0.0579598728472439
rs11606287	0.00156518847293998
rs12292911	0.00870232382942601
rs12801188	0.000760109979074628
rs1377416	0.0464919916020556
rs1534576	0.0672126801828005
rs2278890	0.00112279888008843
rs2293579	0.010227493797569
rs34937994	0.000177159363412387
rs35032070	0.000487170333022777
rs3758675	0.000973117312921839
rs3824869	0.00028204977022014
rs4434960	0.0336685299572244
rs7103648	0.0413636982781393
rs7104036	0.0281361839585674
rs7947450	0.0638321691171588
rs896817	0.107036599207124
