snp	SNP.PP.H4.abf
rs10742802	0.0256162147528707
rs10769263	0.020127505418678
rs10769264	0.0244339483853907
rs10838702	0.0627244218166045
rs10838705	0.0195648788955839
rs11039221	0.0354279142778425
rs11039225	0.0220894172874364
rs11606287	0.199167225178712
rs12292911	0.00426907982922874
rs12801188	0.0418218656103024
rs1377416	0.0210686009440478
rs1534576	0.0268602126467625
rs2278890	0.142607760901429
rs2293579	0.00737359874923366
rs34937994	0.00438268035139292
rs35032070	0.0481354181414023
rs3758675	0.123596561727306
rs3824869	0.0419952490061985
rs4434960	0.0167749621916236
rs7103648	0.0199498270072579
rs7104036	0.013802705778752
rs7947450	0.0235614047141903
rs896817	0.0546485463877588
