snp	SNP.PP.H4.abf
rs10003742	0.0184842866127306
rs10004114	0.0196844376346496
rs10015883	0.107983937456866
rs10213542	0.131756339721059
rs10518336	0.000865213221898746
rs10518337	1.53839599670699e-08
rs1155577	0.00118466742285633
rs12648182	0.0052125333990105
rs13104219	0.0028806621580875
rs13134517	0.0363794236623966
rs1480933	0.00173171314806455
rs1814815	0.0852650541609814
rs2389873	0.000437415085840156
rs2389875	1.71042258100131e-05
rs2715016	4.29036340145216e-10
rs28439855	0.128348223119496
rs2892869	0.0865260074669777
rs3775842	0.00344700086412863
rs41464847	0.00100879946760357
rs4643791	0.106471523980344
rs4834792	0.000514471959547911
rs55661135	0.00709076957982127
rs56173225	0.00524152459911965
rs56843000	0.00329108761156221
rs59516282	0.00404006093574712
rs59590064	0.000576772165578512
rs6534135	0.00707164679565655
rs66887589	0.0239206791208749
rs6843229	0.0085207011089616
rs6844263	0.00281747700775545
rs72920701	0.00145797698520222
rs76541370	0.00252283745356617
rs7661498	0.00688402100844165
rs7672519	7.39264327629113e-05
rs7678973	0.00402614896800274
rs7681980	0.00168997673581304
rs9307472	0.131581132182802
rs9307477	0.0160050338121622
rs9637624	0.0321629542720172
rs9799664	0.00282644264280197
