snp	SNP.PP.H4.abf
rs10003742	0.000358813774165024
rs10004114	0.000378815479243478
rs10015883	0.00206073003731992
rs10213542	0.00321889507371569
rs10518336	1.52665255165668e-05
rs10518337	3.70111440116324e-05
rs1155577	0.00789787908182
rs12648182	0.042375367678738
rs13104219	0.0043400342201549
rs13134517	0.000578800189056401
rs1480933	0.0118511564157082
rs1814815	0.00165515048153473
rs2389873	0.14011631579739
rs2389875	0.0178998420837269
rs2715016	6.1288691970181e-09
rs28439855	0.00249147350448261
rs2892869	0.0338598421929271
rs3775842	0.00207469425613975
rs41464847	0.0456846472384258
rs4643791	0.00206073003731992
rs4834792	0.0526252410164196
rs55661135	0.00946272249927291
rs56173225	0.0161795964976135
rs56843000	0.0104442730061747
rs59516282	0.022337035089314
rs59590064	0.266776225647557
rs6534135	0.000482813076735276
rs66887589	0.114534737640841
rs6843229	0.000254917289030484
rs6844263	0.000907029504689413
rs72920701	0.0543772042486446
rs76541370	0.0100169404015998
rs7661498	0.000211788571681954
rs7672519	0.0254339781425504
rs7678973	0.0127769916661042
rs7681980	0.0806267718235033
rs9307472	0.00261895993902307
rs9307477	0.000265537172735742
rs9637624	0.000622047492288233
rs9799664	8.97179339543601e-05
