snp	SNP.PP.H4.abf
rs10003742	0.00803193432835347
rs10004114	0.00871320481488372
rs10015883	0.0466112090091015
rs10213542	0.076928083919503
rs10518336	0.00675714077720896
rs10518337	7.15059150368926e-07
rs1155577	0.00970058017288799
rs12648182	0.0796455811139251
rs13104219	0.0126681488777754
rs13134517	0.0153509942645925
rs1480933	0.01436708465868
rs1814815	0.0370500268618881
rs2389873	0.0351058660990524
rs2389875	0.000867452313677356
rs2715016	2.56304459891145e-08
rs28439855	0.055770856666259
rs2892869	0.139211304753601
rs3775842	0.00398638217931281
rs41464847	0.00950355344089793
rs4643791	0.0460620374618059
rs4834792	0.0169635050284206
rs55661135	0.0653368678146306
rs56173225	0.0282646199750885
rs56843000	0.0178700971125623
rs59516282	0.0144949593468444
rs59590064	0.00351639331511554
rs6534135	0.00404465114565797
rs66887589	0.0390205044627246
rs6843229	0.00420921024648857
rs6844263	0.0036840612067492
rs72920701	0.0487603531809233
rs76541370	0.0260454413685933
rs7661498	0.00251810876529262
rs7672519	0.000174406520654071
rs7678973	0.021861366678628
rs7681980	0.0158983284009483
rs9307472	0.0577919370185514
rs9307477	0.00771739046507361
rs9637624	0.013924338938221
rs9799664	0.0015712766058257
