snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	2.979e-16	0.488798	718418	2.78529266049988e-06	8.17417385540891	0.999876224537351	28.9059032399162	4.43142e-08	0.488798	706	0.00283428382800425	5.47273521163821	0.888124572723415	12.2048497160299	41.1107529559461	0.000125378923121472
SNP.10	2.011e-17	0.496933	745119	2.68423601430581e-06	8.49315604562834	0.99988071485223	31.5455507024793	1.78851e-07	0.496933	706	0.00283296778292285	5.22007467577946	0.888170710703995	11.0055707283252	42.5511214308045	0.000529381324133159
SNP.11	6.4e-19	0.494877	744257	2.68752592595855e-06	8.88486228188384	0.999880568668837	34.9492903897453	1.80571e-07	0.494877	706	0.00283315861625514	5.21830186773132	0.888164020161417	10.997291642357	45.9465820321022	0.015790592227648
SNP.12	6.243e-17	0.488798	742671	2.6943348839136e-06	8.36054344949984	0.999880266120856	30.4300392891999	4.43142e-08	0.488798	706	0.00283428382800425	5.47273521163821	0.888124572723415	12.2048497160299	42.6348890052298	0.000575636615749155
SNP.13	1.012e-19	0.492769	748030	2.67424887557087e-06	9.0876529272565	0.999881158619371	36.7689501345879	7.90172e-08	0.492769	706	0.00283345380508963	5.36935851362102	0.888153671153975	11.7074252800872	48.476375414675	0.19818634344836
SNP.14	4.02e-19	0.475309	740508	2.70745094757307e-06	8.93641502513757	0.999879683324619	35.4122608703624	5.06577e-07	0.475309	706	0.00283978624119751	5.0238048966597	0.887931720726966	10.1107602283269	45.5230210986893	0.0103382788597137
SNP.15	6.924e-15	0.472505	740164	2.71029953309304e-06	7.78586107487413	0.999879556751297	25.7939997853252	1.72717e-06	0.472505	706	0.00284145346120719	4.78297804134377	0.887873303496309	9.06182212671192	34.8558219120372	2.40847697217179e-07
SNP.16	3.359e-17	0.488798	737731	2.71237670989968e-06	8.43335283962372	0.999879464454574	31.0446507951366	4.43142e-08	0.488798	706	0.00283428382800425	5.47273521163821	0.888124572723415	12.2048497160299	43.2495005111665	0.00106431650429662
SNP.17	2.554e-19	0.490625	752139	2.66001812468083e-06	8.98642623135644	0.999881790947269	35.8516272353247	9.34981e-07	0.490625	706	0.00283385746781773	4.90485139116994	0.88813951955727	9.58798662652027	45.439613861845	0.00951097280150378
SNP.18	5.553e-19	0.497895	744352	2.68694844485982e-06	8.90063116523348	0.999880594328534	35.0893959081638	5.87561e-07	0.497895	706	0.00283291140060666	4.99526148894695	0.888172687465412	9.98572575915454	45.0751216673183	0.00660583909507589
