snp	SNP.PP.H4.abf
rs10003742	3.16935349714657e-06
rs10004114	3.34602585061686e-06
rs10015883	1.8172303461116e-05
rs10213542	9.28148109374355e-06
rs10518336	7.84573432704892e-07
rs10518337	4.7936864830341e-08
rs1155577	0.000539565906220689
rs12648182	0.00220068489367204
rs13104219	0.000585822432752735
rs13134517	3.94636259401863e-05
rs1480933	0.000836809349032278
rs1814815	1.46197201575191e-05
rs2389873	0.267103814499812
rs2389875	0.00143387039947996
rs2715016	7.98310618581258e-12
rs28439855	2.20068482121544e-05
rs2892869	0.00761748103132876
rs3775842	2.98887967163958e-05
rs41464847	0.0477700602044933
rs4643791	1.82021494733673e-05
rs4834792	0.3731476431254
rs55661135	0.00212703559763226
rs56173225	0.00174651238942618
rs56843000	0.001104758817414
rs59516282	0.00211318902664475
rs59590064	0.208291956961672
rs6534135	1.32690961790062e-05
rs66887589	0.00182345623438289
rs6843229	1.76325805841871e-05
rs6844263	0.000227100227713406
rs72920701	0.000262343925584763
rs76541370	0.000787379336178088
rs7661498	9.29992095492736e-06
rs7672519	0.000308624335791269
rs7678973	0.00135150567155883
rs7681980	0.0783592991901509
rs9307472	2.31139487300318e-05
rs9307477	2.87446940898896e-05
rs9637624	5.49324683504404e-06
rs9799664	4.5501336022902e-06
