snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	2.979e-16	0.489837	718418	2.78504524395657e-06	8.17417385540891	0.99987623553092	28.9058591959004	1.82805e-07	0.489837	368	0.00543702889693693	5.21602349370324	0.805382708483612	10.1376237151599	39.0434829110603	0.000167191785562113
SNP.10	2.011e-17	0.487755	745119	2.68574582054155e-06	8.49315604562834	0.999880647765743	31.5458294060163	1.34955e-06	0.487755	368	0.00543804413058722	4.83231426176855	0.805353441881298	8.58472431569268	40.1305537217089	0.000495819713934408
SNP.11	6.4e-19	0.491803	744257	2.68796621459817e-06	8.88486228188384	0.999880549105128	34.949371514441	1.95829e-06	0.491803	368	0.00543624367113639	4.75768166126948	0.805405346003869	8.29697207407099	43.246343588512	0.0111813472798154
SNP.12	6.243e-17	0.489837	742671	2.69409554711681e-06	8.36054344949984	0.9998802767555	30.4299952493992	1.82805e-07	0.489837	368	0.00543702889693693	5.21602349370324	0.805382708483612	10.1376237151599	40.5676189645591	0.000767606800502307
SNP.13	1.012e-19	0.471193	748030	2.6825940882813e-06	9.0876529272565	0.999880787809317	36.7704924989148	8.32985e-07	0.471193	368	0.00545288276048115	4.92747635543366	0.804925924556509	8.95462211544048	45.7251146143553	0.133355433285121
SNP.14	4.02e-19	0.45679	740508	2.72117144810242e-06	8.93641502513757	0.999879073671696	35.4147636644828	1.85746e-06	0.45679	368	0.0054756772464441	4.76834445750365	0.804270073671225	8.32787836269533	43.7426420271782	0.0183668132272906
SNP.15	6.924e-15	0.45935	740164	2.72008276189435e-06	7.78586107487413	0.999879122046051	25.7957879668165	0.000396643	0.45935	368	0.00547094385156188	3.54230737028819	0.804406176616869	4.23096327562718	30.0267512424437	2.02907512827757e-08
SNP.16	3.359e-17	0.489837	737731	2.71213577045399e-06	8.43335283962372	0.999879475160412	31.0446067644041	1.82805e-07	0.489837	368	0.00543702889693693	5.21602349370324	0.805382708483612	10.1376237151599	41.182230479564	0.00141925751705393
SNP.17	2.554e-19	0.495833	752139	2.65926766297296e-06	8.98642623135644	0.999881824293238	35.8514875152688	1.55527e-06	0.495833	368	0.00543516011076309	4.8039997792741	0.805436586394613	8.47560087960872	44.3270883948775	0.0329500169335719
SNP.18	5.553e-19	0.491597	744352	2.68765992818402e-06	8.90063116523348	0.999880562714605	35.089527018744	1.24704e-05	0.491597	368	0.00543631805125987	4.36919741005196	0.805403201621457	6.86911487387509	41.9586418926191	0.00308498030310859
SNP.19	1.546e-19	0.473469	749855	2.67471317973406e-06	9.04145507279125	0.999881137988536	36.3503229035542	2.22318e-06	0.473469	368	0.00545012785703664	4.73200037720736	0.805005262054122	8.19537815754753	44.5457010611017	0.0410013273712903
SNP.2	2.498e-16	0.489837	729110	2.74420407630233e-06	8.19538131239254	0.999878050247942	29.0720913611973	1.82805e-07	0.489837	368	0.00543702889693693	5.21602349370324	0.805382708483612	10.1376237151599	39.2097150763572	0.000197427955463274
SNP.20	4.94e-17	0.489837	732851	2.73019567971223e-06	8.38811472907553	0.999878672691892	30.6674567115927	1.82805e-07	0.489837	368	0.00543702889693693	5.21602349370324	0.805382708483612	10.1376237151599	40.8050804267526	0.000973345479760923
SNP.21	9.691e-20	0.471311	748075	2.68235968184022e-06	9.09236247064876	0.999880798224898	36.8132539247377	2.13578e-06	0.471311	368	0.00545273429074081	4.74013297828857	0.804930199885776	8.22573333027159	45.0389872550093	0.0671474290119084
SNP.22	3.206e-19	0.495935	747611	2.6753648656028e-06	8.9613937591333	0.999881109031605	35.6298633312837	3.78975e-06	0.495935	368	0.00543514185472331	4.62259180584727	0.805437112759664	7.78693315898131	43.416796490265	0.0132593089796739
SNP.23	2.541e-19	0.489796	751208	2.66348776902602e-06	8.98698729109302	0.999881636777332	35.8573141750676	3.51103e-06	0.489796	368	0.00543704706520244	4.6384080943924	0.805382184720064	7.84547147113912	43.7027856462067	0.0176491747549863
SNP.24	3.281e-19	0.489837	748394	2.67349368657791e-06	8.95884398111036	0.999881192175351	35.6066732837581	3.44263e-06	0.489837	368	0.00543702889693693	4.64247338244898	0.805382708483612	7.86066908584035	43.4673423695985	0.0139467394475082
SNP.25	1.911e-19	0.497967	749795	2.66743985390493e-06	9.01826019069711	0.999881461170724	36.1395531214095	4.02854e-06	0.497967	368	0.00543487245994197	4.6099044921435	0.805444880131976	7.73982306017518	43.8793761815847	0.021057979492427
SNP.26	5.771e-20	0.477273	749966	2.67230872754958e-06	9.14853656461239	0.999881244827686	37.3236677072895	1.0015e-06	0.477273	368	0.00544603447599307	4.89134351468901	0.805123174786338	8.81368935538322	46.1373570626728	0.201393447029206
SNP.27	3.162e-17	0.487755	745371	2.68483780567811e-06	8.44041978104005	0.999880688112328	31.0992083154032	1.06011e-06	0.487755	368	0.00543804413058722	4.88013917970252	0.805353441881298	8.77176656082278	39.870974876226	0.000382463619068328
SNP.28	1.834e-20	0.485597	747526	2.67771415242285e-06	9.27158499316963	0.999881004643694	38.4578165420942	5.05828e-06	0.485597	368	0.00543929605843489	4.56235593731349	0.805317354916221	7.56318504094349	46.0210015830377	0.179272135792295
SNP.29	7.134e-17	0.485772	744390	2.6889410125139e-06	8.34479089191089	0.999880505791127	30.2974856687339	9.84956e-07	0.485772	368	0.00543918695735114	4.89462052181233	0.805320499638948	8.82845612051951	39.1259417892534	0.000181562590995034
SNP.3	5.087e-17	0.489837	734626	2.72359899332829e-06	8.38466596976639	0.999878965806901	30.6373384692823	1.82805e-07	0.489837	368	0.00543702889693693	5.21602349370324	0.805382708483612	10.1376237151599	40.7749621844422	0.000944467090860004
SNP.30	7.88e-19	0.487805	744697	2.68725461814255e-06	8.86170483925048	0.999880580724082	34.7437823772196	1.99628e-05	0.487805	368	0.00543801753360571	4.26530645817827	0.805354208577452	6.50755288746199	41.2513352646816	0.00152080324307535
SNP.31	1.942e-19	0.481013	739524	2.70834782133938e-06	9.01649685185172	0.999879643473155	36.1311893329713	1.14364e-06	0.481013	368	0.00544263101692442	4.86516043583814	0.805221240132044	8.71176178038944	44.8429511133608	0.055194013336292
