snp	SNP.PP.H4.abf
rs10003742	0.0209700363961209
rs10004114	0.0221389895235634
rs10015883	0.119586200422621
rs10213542	0.0959526775050836
rs10518336	1.05321463630387e-05
rs10518337	3.06132322285341e-07
rs1155577	0.000838159316018184
rs12648182	0.0414698036581254
rs13104219	0.000342183293641852
rs13134517	0.0241071057919299
rs1480933	0.00124193052961147
rs1814815	0.0967314198559087
rs2389873	0.000234293148112779
rs2389875	0.00053026381737946
rs2715016	3.30804934106353e-10
rs28439855	0.14560837356523
rs2892869	0.00693052600260568
rs3775842	0.000327170944821403
rs41464847	0.00047544097833837
rs4643791	0.120434573577166
rs4834792	0.000232005434546876
rs55661135	0.000760785147774474
rs56173225	0.00173441359410982
rs56843000	0.00109840181429737
rs59516282	0.0215145894745669
rs59590064	0.00154155683808823
rs6534135	0.0302398906084964
rs66887589	0.00660418562489231
rs6843229	0.00759580847607004
rs6844263	0.00122808269663181
rs72920701	0.00386637387511365
rs76541370	0.0091423095466643
rs7661498	0.0121624422535885
rs7672519	9.76447234867578e-05
rs7678973	0.00134372883770983
rs7681980	0.000798833633213553
rs9307472	0.148428032199833
rs9307477	0.0123101541024389
rs9637624	0.0363541187451758
rs9799664	0.00501665543753588
