snp	SNP.PP.H4.abf
rs10203353	0.00510158332590466
rs11125866	0.0186921875946207
rs111376384	0.0284491674929048
rs111659801	0.00605654007335128
rs112066538	0.00682108023212294
rs112092329	0.0661643022306962
rs112553292	0.0129395309217894
rs114020506	0.168488824188722
rs114577122	0.00178802563548054
rs17046742	0.00367576288740394
rs55701159	0.0854790620190277
rs55829517	0.0138573553538016
rs56214615	0.0863025311235273
rs6733301	0.00923236409568805
rs6735896	0.0138064246458371
rs6737356	0.00916929070931431
rs6749818	0.00805715355542799
rs74493154	0.00434950896692855
rs74656311	0.00521778778415741
rs75150777	0.00682408688168168
rs77269558	0.05712988136034
rs77816629	0.0493451319433518
rs78203196	0.0554789468211425
rs79411273	0.0120114566943663
rs79585987	0.050810890173083
rs80098057	0.00258936139637494
rs80195592	0.21216176189295
