snp	SNP.PP.H4.abf
rs10203353	0.002570600507765
rs11125866	0.00803991354466072
rs111376384	0.0549951436152778
rs111659801	0.00683970986942481
rs112066538	0.00570074074188677
rs112092329	0.12321846133348
rs112553292	0.00234307790285567
rs114020506	0.111508352403736
rs114577122	0.00551242897383876
rs17046742	0.00249096853990716
rs55701159	0.103777739913167
rs55829517	0.00317711145438584
rs56214615	0.123098148218572
rs6733301	0.00230137298441555
rs6735896	0.00187517764388329
rs6737356	0.00248553375695731
rs6749818	0.00145898167172722
rs74493154	0.0029475486674591
rs74656311	0.00466624228939368
rs75150777	0.00194075637734837
rs77269558	0.0731427302977342
rs77816629	0.0953891750476099
rs78203196	0.0710290577875795
rs79411273	0.00299412389431245
rs79585987	0.065052598528545
rs80098057	0.00798292289656164
rs80195592	0.113461381137517
