snp	SNP.PP.H4.abf
rs10203353	0.00109420912806751
rs11125866	0.00110488000848792
rs111376384	0.0586643115575132
rs111659801	0.00193884393570666
rs112066538	0.00192065751579761
rs112092329	0.176785782856016
rs112553292	0.00104232954918991
rs114020506	0.0383482371991295
rs114577122	0.00124660511908679
rs17046742	0.00118681736450946
rs55701159	0.191054127735313
rs55829517	0.000820323934956735
rs56214615	0.115080633004386
rs6733301	0.000626450112593544
rs6735896	0.00100644297390291
rs6737356	0.000523457411099549
rs6749818	0.000649035060385461
rs74493154	0.00146514946418174
rs74656311	0.00117830930042233
rs75150777	0.000389574173777136
rs77269558	0.0958917268899088
rs77816629	0.0880483050046144
rs78203196	0.093120655776575
rs79411273	0.00067711962028218
rs79585987	0.0852853863423711
rs80098057	0.00180529356393663
rs80195592	0.0390453353977866
