snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	5.996e-15	0.131343	746287	5.87230862625486e-06	7.80403195379518	0.999739076604287	26.3178700218989	0.0282434	0.131343	517	0.00847664910592237	2.19388886627404	0.726353580823507	1.10006454882883	27.4179345707277	0.0022549512519998
SNP.10	1.048e-14	0.116418	748350	6.49528553064438e-06	7.73329265393038	0.999711403954803	25.8180367558165	0.0101498	0.116418	517	0.0094018315799956	2.57068363464877	0.705288658539244	1.71954039319176	27.5375771490083	0.00254154187246792
SNP.11	2.466e-16	0.113487	736939	6.7438397116416e-06	8.19693192611319	0.999700363599476	29.5283098534721	0.00609953	0.113487	517	0.00961276304305116	2.74238232772637	0.700655996802142	2.03161712844867	31.5599269819207	0.141899742027387
SNP.12	4.851e-15	0.131737	749103	5.83538351746353e-06	7.83071582953926	0.999740716866625	26.5233106091686	0.00223498	0.131737	517	0.00845513210654252	3.05708887305971	0.726858471240202	2.74765158124023	29.2709621904088	0.0143845681351232
SNP.13	2.596e-16	0.103293	736604	7.32848967551246e-06	8.19075154313436	0.999674395400641	29.5183698740414	0.00501677	0.103293	517	0.0104413826091706	2.80595498630702	0.683031440026328	2.1144078507712	31.6327777248126	0.15262310389593
SNP.14	8.801e-15	0.131343	751705	5.82998328834032e-06	7.75547992535066	0.999740956752421	25.9366862728568	0.00191571	0.131343	517	0.00847664910592237	3.10299789957817	0.726353580823507	2.84892335521689	28.7856096280737	0.00885341634601385
SNP.15	8.818e-15	0.132836	746919	5.81138258688838e-06	7.75523504535037	0.9997417830227	25.9332150813026	0.00675121	0.132836	517	0.00839580671260363	2.70887337783133	0.728254167605902	2.02051866734327	27.9537337486458	0.00385329078631204
SNP.16	1.085e-14	0.135821	748438	5.69172020207313e-06	7.72887634626085	0.999747098632967	25.7189556899141	0.00324582	0.135821	517	0.00823965122746462	2.94344451443178	0.731953652743372	2.51247635194045	28.2314320418546	0.00508668237900323
SNP.17	1.221e-14	0.131343	743033	5.89802550864075e-06	7.71382695589517	0.99973793422942	25.6203087599439	0.00557527	0.131343	517	0.00847664910592237	2.77176833158362	0.726353580823507	2.14221898947571	27.7625277494197	0.00318267339440457
SNP.18	8.841e-15	0.116766	747305	6.48753829544575e-06	7.75490447560124	0.999711748077775	25.9847663223619	0.00970182	0.116766	517	0.00937750446011235	2.58627958237915	0.705826895206109	1.74878887175228	27.7335551941142	0.00309178618830757
SNP.19	8.474e-15	0.11194	745767	6.74433650006164e-06	7.7602831192552	0.999700341533221	26.0455404423418	0.00643116	0.11194	517	0.00972863365307827	2.72494807693897	0.698136949961915	1.99306189525923	28.038602337601	0.00419459219004764
SNP.2	4.047e-15	0.134731	744986	5.75709260323101e-06	7.85346431255336	0.999744194670744	26.6950152965234	0.00304155	0.134731	517	0.00829584794992391	2.96350714568119	0.730617972805506	2.55246799853411	29.2474832950575	0.0140507683246397
