snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	1.065e-44	0.254682	741961	3.55016930604194e-06	14.0270432692221	0.999842239589783	93.9862345979958	0.000110598	0.254682	387	0.00680642679193847	3.86608148312038	0.767749687116044	5.0076485985252	98.993883196521	2.26452165477564e-16
SNP.10	3.738e-45	0.254682	740905	3.55522930534979e-06	14.1011180845467	0.999842014771927	95.0285540935744	0.000110598	0.254682	387	0.00680642679193847	3.86608148312038	0.767749687116044	5.0076485985252	100.0362026921	6.42170104101104e-16
SNP.11	9.657e-45	0.254682	744789	3.53668914079046e-06	14.0339843578913	0.999842838519578	94.0817634167439	0.000110598	0.254682	387	0.00680642679193847	3.86608148312038	0.767749687116044	5.0076485985252	99.0894120152691	2.49151850368059e-16
SNP.12	6.861e-45	0.254682	744406	3.53850878214333e-06	14.0581991317294	0.999842757672054	94.4220820538665	0.000110598	0.254682	387	0.00680642679193847	3.86608148312038	0.767749687116044	5.0076485985252	99.4297306523917	3.5015684705552e-16
SNP.13	1.516e-44	0.254682	742499	3.54759692400958e-06	14.0019742872467	0.999842353881817	93.6346093954873	0.000207969	0.254682	387	0.00680642679193847	3.70913442272447	0.767749687116044	4.55125677658176	98.1858661720691	1.00939033737372e-16
SNP.14	9.932e-58	0.28839	743847	3.27539852460116e-06	16.01567687028	0.999854447920732	123.814797312621	0.00233147	0.28839	387	0.00629559526183204	3.04439732298722	0.781369504447206	2.86081889568505	126.675616208306	0.000238232152407393
SNP.15	1.733e-59	0.299625	755583	3.15340058409651e-06	16.2655513885575	0.999859868502518	127.82907916631	0.00612061	0.299625	387	0.0061567335233421	2.74124902396613	0.785155781334004	2.18108440428906	130.010163570599	0.00668614658443246
SNP.16	1.46e-59	0.299625	755714	3.15285395471487e-06	16.2760473252893	0.999859892790349	127.999749064334	0.00612061	0.299625	387	0.0061567335233421	2.74124902396613	0.785155781334004	2.18108440428906	130.180833468623	0.00793043278536969
SNP.17	1.337e-60	0.299625	757077	3.14717772899374e-06	16.4217298754317	0.999860144996425	130.380296296402	0.00612061	0.299625	387	0.0061567335233421	2.74124902396613	0.785155781334004	2.18108440428906	132.561380700691	0.0857344597257212
SNP.18	1.284e-60	0.297753	743554	3.2159660218786e-06	16.4241837431709	0.999857088603392	130.430987505801	0.0178953	0.297753	387	0.00617892609672331	2.36777738223909	0.784548205330838	1.4317246132237	131.862712119025	0.0426311949139391
SNP.19	9.996e-42	0.242424	737964	3.68920686009362e-06	13.5329290209749	0.999836062130694	87.1970606151098	6.79653e-05	0.242424	387	0.00703488850465667	3.98329850052594	0.761810900232534	5.32635472228557	92.5234153373954	3.50661423503423e-19
