snp	SNP.PP.H4.abf
rs10219487	6.50304728642476e-15
rs10505842	7.97928393328581e-15
rs10505843	3.90981399276245e-14
rs10732530	1.21334549311214e-14
rs10743348	0.15689877145289
rs10743353	0.0950608565217469
rs10770595	0.0122738979945477
rs10770597	6.07465802699123e-15
rs10770598	5.67462350272495e-15
rs10770599	2.36542011094996e-14
rs10770600	6.50304728642476e-15
rs10770601	7.97928393328581e-15
rs10770605	6.77565511857476e-16
rs10770606	0.000490492049365706
rs10770607	0.0077322371150699
rs10770608	0.0128022647556186
rs10770609	0.0636044390258069
rs10770611	0.0126416151110156
rs10841427	4.40660032891325e-17
rs10841430	1.12265981918854e-14
rs10841431	6.96181190528474e-15
rs10841437	0.00710966076176257
rs11044981	1.70054043536925e-14
rs11044985	1.52288065601568e-16
rs12231460	1.7510277528211e-13
rs12367552	1.04434085951662e-14
rs12579720	3.93033758390599e-16
rs12827990	2.88482023409019e-16
rs12829468	0.00127145880519762
rs2078339	0.000965740491518463
rs2417817	0.0478057559310979
rs2417820	0.0636044390258069
rs2417821	0.0128022647556186
rs2417822	0.0273866757103514
rs2417823	0.0453492803518897
rs2417824	0.0416744793191282
rs2417836	0.00564404461753837
rs2728614	2.53462245728661e-17
rs2728624	6.51668179006809e-19
rs3752728	0.0126112763612345
rs3983568	6.5651478045927e-15
rs4306343	0.10573321600466
rs4344568	0.0263827542897492
rs4409914	0.0637845841477025
rs4441089	0.00703993717858803
rs4529947	0.0346011138996335
rs4595618	0.00402468939693778
rs4762911	0.0280891484984079
rs4762912	7.97928393328581e-15
rs4762913	1.12265981918854e-14
rs4762915	8.54279883461079e-15
rs4762920	0.0151486388250489
rs4762921	0.0179269695770057
rs7952739	3.29328596749421e-15
rs7952935	0.00253742988753903
rs7960456	9.14632724782605e-15
rs7961111	0.00668275138474562
rs7965640	5.98182980939607e-15
rs7967625	3.77263310580663e-15
rs7972834	0.00960424022860443
rs7972957	0.0183706722816341
rs7973599	1.12265981918854e-14
rs7973748	2.15683099661117e-06
rs7980003	0.0323420474111173
rs7980458	5.21930901153459e-15
rs7980948	4.95220228110411e-15
rs7980996	4.62641386850734e-15
