snp	SNP.PP.H4.abf
rs10212341	1.14476785913688e-05
rs11712278	0.151651967426879
rs11714608	1.17528295011022e-05
rs11714897	1.10399757249815e-05
rs11719656	0.015135677736768
rs12054450	1.32755510988228e-06
rs13060115	3.90529489163508e-06
rs13075010	0.0469678273154711
rs13093662	3.06427543442111e-06
rs13097288	0.0585222759931027
rs2029465	0.0971774998901777
rs2172122	0.00212122253057612
rs35249078	3.90529489163508e-06
rs35998149	0.0849603951244952
rs4681746	0.0682942572848503
rs57800049	1.50168784635465e-05
rs6445805	1.61981570058208e-05
rs66529035	0.0723305873898912
rs9827472	0.302325104293363
rs9881154	0.100435527074808
