snp	SNP.PP.H4.abf
rs10212341	1.59011262341811e-05
rs11712278	0.150389343208867
rs11714608	1.58272438806509e-05
rs11714897	1.48672613875118e-05
rs11719656	0.0414110529186964
rs12054450	8.70878352120803e-06
rs13060115	5.51417269351537e-06
rs13075010	0.0174028236848395
rs13093662	4.32667555069583e-06
rs13097288	0.0526992600958207
rs2029465	0.0785131336608521
rs2172122	0.00493941780944809
rs35249078	5.51417269351537e-06
rs35998149	0.0909260370873112
rs4681746	0.187332855879494
rs57800049	9.61089858190352e-06
rs6445805	3.10770152840747e-05
rs66529035	0.052248627095231
rs9827472	0.269825141284682
rs9881154	0.0542009599249326
