snp	SNP.PP.H4.abf
rs10212341	4.18195848914374e-07
rs11712278	0.212387141306557
rs11714608	2.9915308462789e-07
rs11714897	3.56142391798493e-07
rs11719656	0.0697488724970255
rs12054450	8.55169330075753e-07
rs13060115	3.08219452067954e-07
rs13075010	0.00192780876790157
rs13093662	2.12745692873637e-07
rs13097288	0.0490596531552954
rs2029465	0.0766842691704123
rs2172122	0.00096617561795024
rs35249078	2.90736043287176e-07
rs35998149	0.00946507783845814
rs4681746	0.45231289488417
rs57800049	1.36003648645554e-07
rs6445805	4.04966671243563e-07
rs66529035	0.0528398171644084
rs9827472	0.0215230589952531
rs9881154	0.0530819492704048
