snp	SNP.PP.H4.abf
rs1043092	5.29394137147698e-05
rs11695514	0.315759992937265
rs12471991	3.8919144146122e-06
rs13019188	0.0482998358897453
rs1657502	0.0438806107112918
rs2140938	0.0218638077662829
rs2252697	0.155967796211216
rs2315417	2.63657102339681e-05
rs2438972	8.29473974454545e-06
rs2438978	0.00982796825453273
rs2579515	0.0019147976072197
rs2579517	0.00201676363645334
rs2579518	1.2737959418722e-05
rs2579519	3.38354866907894e-05
rs2579520	3.32236647098119e-07
rs2579549	0.0283151912068256
rs2579550	0.0152843847596386
rs2579552	0.0042603216053908
rs2692893	0.0296398680007323
rs2692934	0.00428793021346572
rs2692936	0.0136688236417608
rs2692937	0.0226186210815528
rs2692954	0.0114099277176166
rs2918916	1.29169070244179e-06
rs2918929	0.000653364715408167
rs2969477	0.00964534340886687
rs2969490	0.0463363253756298
rs34639392	0.000106716903143365
rs4063021	5.9109346290529e-05
rs4332959	0.00335173915668391
rs4527246	2.86848816357946e-05
rs4907212	6.19710328396322e-06
rs56791141	7.091897938639e-06
rs60452119	3.78916432895726e-06
rs61409777	1.00593630015466e-05
rs62153679	4.04959680598139e-05
rs6717101	7.37153457863953e-05
rs6719831	4.74188840548686e-05
rs7423942	6.26033609920183e-07
rs749457	0.0839281904912968
rs893173	0.126544801568425
