snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	3.421e-25	0.367318	690480	3.11595524313752e-06	10.3692779094989	0.999861532276271	49.3110813735709	3.03671e-08	0.367318	497	0.00432898345328288	5.5393069423678	0.838645267316188	11.954387718582	61.2654690921529	0.00065716788219977
SNP.10	2.35e-24	0.381285	730507	2.90138430355004e-06	10.1834815082902	0.999871066212574	47.3668566049367	4.56066e-08	0.381285	497	0.00426455038920208	5.46764037443647	0.840664224610977	11.6474961043495	59.0143527092862	6.91877020948784e-05
SNP.11	5.433e-25	0.329132	748017	3.02727134924687e-06	10.3249802234003	0.999865472706728	48.8385659234083	2.05306e-06	0.329132	497	0.00455623829547202	4.74813006116643	0.83160119135133	8.48340581201597	57.3219717354243	1.2736121355229e-05
SNP.12	7.03e-25	0.32493	741952	3.07224308572737e-06	10.3002204663731	0.999863474504612	48.5905289323245	4.55298e-06	0.32493	497	0.00458643239827282	4.58439720818185	0.830674179204003	7.84104883845716	56.4315777707817	5.22810140939831e-06
SNP.13	4.547e-25	0.325843	744423	3.05760075975954e-06	10.3420510248352	0.999864125097398	49.0198552802425	5.62479e-06	0.325843	497	0.00457977531264079	4.54002372017875	0.830878385815005	7.67438733959036	56.6942426198328	6.79857507197685e-06
SNP.14	1.179e-24	0.378492	734026	2.89571044919966e-06	10.2503629363666	0.99987131831892	48.0491254795227	6.58485e-08	0.378492	497	0.00427671379916343	5.40214550734675	0.840282350133008	11.3438800360057	59.3930055155284	0.000101035903884892
SNP.15	4.238e-24	0.363128	737691	2.93078274553126e-06	10.1259598393293	0.999869759953767	46.7877885978414	8.22267e-07	0.363128	497	0.00435012485781429	4.93000692965059	0.83798493001986	9.27356562931406	56.0613542271554	3.61042195049368e-06
SNP.16	6.327e-24	0.435574	722598	2.81451968048909e-06	10.0866852955645	0.999874925881915	46.3709455033307	1.51101e-06	0.435574	497	0.00409208509473251	4.80977405208574	0.846116425990864	8.8512180882303	55.222163591561	1.55991918231829e-06
SNP.17	5.424e-25	0.332402	747790	3.01308716902773e-06	10.3251393298492	0.999866102945532	48.8378941564342	3.40797e-07	0.332402	497	0.00453351399220774	5.09936379340209	0.832300233202591	9.9285741748772	58.7664683313114	5.39975542279523e-05
SNP.18	1.06e-24	0.332402	748484	3.01029341191962e-06	10.2606416780208	0.999866227079281	48.1736585559733	3.40797e-07	0.332402	497	0.00453351399220774	5.09936379340209	0.832300233202591	9.9285741748772	58.1022327308505	2.77907478180727e-05
