snp	SNP.PP.H4.abf
rs1043092	0.00336396517700716
rs11695514	0.120690325043651
rs12471991	0.000985709002337354
rs13019188	0.0303540320950303
rs1657502	0.0927175980538546
rs2140938	0.0574146606445104
rs2252697	0.157511471629915
rs2315417	0.00116798371280501
rs2438972	0.00301195907923491
rs2438978	0.0225316548530654
rs2579515	0.0173570307097776
rs2579517	0.0192354974525965
rs2579518	0.00712679687606406
rs2579519	0.00899837282945487
rs2579520	0.00414197211918633
rs2579549	0.0212328584438112
rs2579550	0.0114613804170221
rs2579552	0.00319470933152541
rs2692893	0.030352601004678
rs2692934	0.00368992590919417
rs2692936	0.0102499112705609
rs2692937	0.0112434482576527
rs2692954	0.0256771985079734
rs2918916	0.0002681165419479
rs2918929	0.000428079231033603
rs2969477	0.0217061320208594
rs2969490	0.0284245268279744
rs34639392	0.00234384268642166
rs4063021	0.0037560253996829
rs4332959	0.00515638681376739
rs4527246	0.00452310804136344
rs4907212	0.000708480802958725
rs56791141	0.00390632111793378
rs60452119	0.000451873258730677
rs61409777	0.00144827553794313
rs62153679	0.00728397775040474
rs6717101	0.00468414436118493
rs6719831	0.00361647099410664
rs7423942	0.000818024803498098
rs749457	0.0526393366764993
rs893173	0.194125814712778
