snp	SNP.PP.H4.abf
rs1043092	0.00176622704775065
rs11695514	0.0597222561194902
rs12471991	0.000457497367884277
rs13019188	0.0591702582360565
rs1657502	0.036762076873723
rs2140938	0.00369232856432745
rs2252697	0.145054128642258
rs2315417	0.0020676471351382
rs2438972	0.000338464593650544
rs2438978	0.00448414089114675
rs2579515	0.00554555148242047
rs2579517	0.00597706016192953
rs2579518	0.000869110392634137
rs2579519	4.54721145073972e-05
rs2579520	7.02422237829241e-05
rs2579549	0.00268707079957116
rs2579550	0.00145046606526657
rs2579552	0.00040429837464308
rs2692893	0.00263885883677571
rs2692934	0.0011549951755752
rs2692936	0.00129715164570068
rs2692937	0.00160574295338754
rs2692954	0.00820383558865759
rs2918916	9.07922816859655e-05
rs2918929	0.000474507090785341
rs2969477	0.00693508438272695
rs2969490	0.554536431776416
rs34639392	0.00232718769382117
rs4063021	0.00197207560241765
rs4332959	0.0036453587102211
rs4527246	0.000725540566366159
rs4907212	0.000419334402598835
rs56791141	0.000909422856652512
rs60452119	0.000285130558720917
rs61409777	0.000887533112526517
rs62153679	0.0016497914852627
rs6717101	0.00245937815374595
rs6719831	0.00145203187889584
rs7423942	9.51298282219275e-06
rs749457	0.04534949165727
rs893173	0.0304065135207891
