snp	SNP.PP.H4.abf
rs1043092	0.00288548223200818
rs11695514	0.225588719947024
rs12471991	0.0006305433408639
rs13019188	0.00853989485857026
rs1657502	0.00763014421308663
rs2140938	0.081167388722901
rs2252697	0.0275766688733094
rs2315417	0.00208887106226049
rs2438972	0.00272264065632653
rs2438978	0.045450604299097
rs2579515	0.0630971215964184
rs2579517	0.0917811634780071
rs2579518	0.00362703493536622
rs2579519	0.00128929834436146
rs2579520	3.07922907878439e-05
rs2579549	0.0725515604703626
rs2579550	0.0391629340251069
rs2579552	0.0109161537465511
rs2692893	0.0230843936670831
rs2692934	0.00778551187049939
rs2692936	0.0350234076740006
rs2692937	0.057955330167748
rs2692954	0.0527665633774827
rs2918916	0.000252454104411565
rs2918929	0.00385741462003451
rs2969477	0.0446060340501328
rs2969490	0.00667735593178243
rs34639392	0.00427076386259023
rs4063021	0.00322177667825881
rs4332959	0.00888818968488694
rs4527246	0.00464605775587113
rs4907212	0.000405376479299209
rs56791141	0.0025740530132124
rs60452119	0.000250468549620595
rs61409777	0.00289915714292344
rs62153679	0.00475469892030627
rs6717101	0.00401788205738364
rs6719831	0.00258458373073757
rs7423942	3.40290554121556e-05
rs749457	0.0151810872013198
rs893173	0.0275263933125933
