snp	SNP.PP.H4.abf
rs1043092	0.0371173054517906
rs11695514	0.15037046399429
rs12471991	0.00750381182186248
rs13019188	0.0316687061303624
rs1657502	0.0122950315888254
rs2140938	0.00157254998067575
rs2252697	0.0893726930350048
rs2315417	0.00929993943225989
rs2438972	0.00116928892235689
rs2438978	0.00123622563159022
rs2579515	0.000999160306238682
rs2579517	0.00159983417884662
rs2579518	0.00201136447127501
rs2579519	0.000406067233135321
rs2579520	4.17913281264906e-05
rs2579549	0.0010560470845622
rs2579550	0.000570048418421142
rs2579552	0.000158893513301995
rs2692893	0.000557338127831903
rs2692934	0.000198702668330008
rs2692936	0.000509794239100768
rs2692937	0.000771701881621433
rs2692954	0.00147811212375892
rs2918916	6.24174629015531e-05
rs2918929	6.81537142535606e-05
rs2969477	0.0012495170331756
rs2969490	0.00481989345770602
rs34639392	0.025809933175269
rs4063021	0.0414432179612357
rs4332959	0.29032654072786
rs4527246	0.0341044523507199
rs4907212	0.00534070900136345
rs56791141	0.0215519695383221
rs60452119	0.00373255278948205
rs61409777	0.0334764513734081
rs62153679	0.0524762598736348
rs6717101	0.0516838932289619
rs6719831	0.0353326188431608
rs7423942	1.41360479609312e-05
rs749457	0.027008460903722
rs893173	0.0195339509532919
