snp	SNP.PP.H4.abf
rs1043092	0.0315627538171979
rs11695514	0.0689836836011105
rs12471991	0.00973228667225277
rs13019188	0.0399902547662072
rs1657502	0.0516723518462696
rs2140938	0.00693396525757415
rs2252697	0.131350803637521
rs2315417	0.0312475949983159
rs2438972	0.00793509103762176
rs2438978	0.00583746835888062
rs2579515	0.00293858619414081
rs2579517	0.00383737437554072
rs2579518	0.0139708245775426
rs2579519	0.000280451533315705
rs2579520	0.00439761075950707
rs2579549	0.00376473531625017
rs2579550	0.00203218345486205
rs2579552	0.000566444460475047
rs2692893	0.00495906932489487
rs2692934	0.00118498088880824
rs2692936	0.0018173814444639
rs2692937	0.00342645021097938
rs2692954	0.00434721020555885
rs2918916	0.00254437581194683
rs2918929	0.000243841498954286
rs2969477	0.00367489929304344
rs2969490	0.0200693895096596
rs34639392	0.0493427949040998
rs4063021	0.0352412997113144
rs4332959	0.00736686406037526
rs4527246	0.0167957696039
rs4907212	0.00556750375281025
rs56791141	0.0391933182656293
rs60452119	0.00378567903296566
rs61409777	0.0579540925842931
rs62153679	0.107025685647057
rs6717101	0.043949472582778
rs6719831	0.0133635304903611
rs7423942	0.00188518655494521
rs749457	0.0289858893429891
rs893173	0.130240850613589
