snp	SNP.PP.H4.abf
rs1043092	0.00336196520903152
rs11695514	0.00240879257907017
rs12471991	0.000448173848086394
rs13019188	0.0622710502604162
rs1657502	0.0926607448239807
rs2140938	0.000163822745767732
rs2252697	0.201083053347123
rs2315417	0.00122103880123095
rs2438972	0.000395580477217801
rs2438978	9.40402234240083e-05
rs2579515	6.47023542296932e-05
rs2579517	8.20234803137414e-05
rs2579518	0.000474842229390146
rs2579519	0.000403869068234013
rs2579520	0.000152903638363729
rs2579549	0.000109107864056062
rs2579550	5.88958260021634e-05
rs2579552	1.64164383408447e-05
rs2692893	0.000122898363682912
rs2692934	1.95613702310922e-05
rs2692936	5.26705308404212e-05
rs2692937	8.71570817260364e-05
rs2692954	0.000109177413278841
rs2918916	0.000251725654979379
rs2918929	6.88235782577439e-06
rs2969477	9.22927532608571e-05
rs2969490	0.150063706281388
rs34639392	0.00391926716892216
rs4063021	0.00375379234133665
rs4332959	0.000818862221812541
rs4527246	0.00267672670336876
rs4907212	0.000317149317252172
rs56791141	0.0022924520903966
rs60452119	0.00020894266473609
rs61409777	0.00125436934672697
rs62153679	0.00411735341983924
rs6717101	0.00468135951109801
rs6719831	0.00301137899453334
rs7423942	5.17519153047611e-05
rs749457	0.379322929158345
rs893173	0.0772965701248356
