snp	SNP.PP.H4.abf
rs1043092	0.0775593740629549
rs11695514	0.139431218137571
rs12471991	0.0277442195620221
rs13019188	3.20544926014117e-05
rs1657502	4.45175370003591e-05
rs2140938	0.022761722050198
rs2252697	0.000103509017735034
rs2315417	0.0212773993533026
rs2438972	0.00522934883275635
rs2438978	0.00839765629226681
rs2579515	0.0114475931965659
rs2579517	0.0110479004858998
rs2579518	0.0188700779583961
rs2579519	0.00197295948245725
rs2579520	0.000285051299069583
rs2579549	0.0129301947610297
rs2579550	0.00697964814367916
rs2579552	0.0019454852944467
rs2692893	0.00460196262533601
rs2692934	0.00338378847482488
rs2692936	0.00624189858197143
rs2692937	0.0103288433997899
rs2692954	0.0169350465446354
rs2918916	0.000944672871173371
rs2918929	0.00125204213929959
rs2969477	0.0143159837301997
rs2969490	4.19010913565343e-05
rs34639392	0.0605458943816768
rs4063021	0.0865986904249533
rs4332959	0.0245179897240461
rs4527246	0.0213487574150031
rs4907212	0.00719123943365728
rs56791141	0.045026141490093
rs60452119	0.00526197597371114
rs61409777	0.137893622017316
rs62153679	0.0239122951443061
rs6717101	0.107997344073949
rs6719831	0.0532312568000583
rs7423942	0.000244527217081916
rs749457	4.79741882483085e-05
rs893173	7.62222973560237e-05
