snp	SNP.PP.H4.abf
rs1043092	0.0488007385022922
rs11695514	0.450781921372869
rs12471991	0.0185656666256164
rs13019188	0.00300785143138277
rs1657502	0.00379701656619248
rs2140938	0.00450305669384114
rs2252697	0.0115396788581131
rs2315417	0.00904954265057271
rs2438972	0.0018614300611939
rs2438978	0.0055194852438014
rs2579515	0.00514181199465956
rs2579517	0.00711350251159534
rs2579518	0.00303818532323424
rs2579519	0.000677363889327664
rs2579520	0.000155883322394483
rs2579549	0.0045358355987553
rs2579550	0.00244841915392502
rs2579552	0.000682464697438438
rs2692893	0.00154486759110145
rs2692934	0.00112226617471267
rs2692936	0.002189620985235
rs2692937	0.00301511594149626
rs2692954	0.00760656182990896
rs2918916	0.000120108391358778
rs2918929	0.000414678973519657
rs2969477	0.00643018105162692
rs2969490	0.00355413493346084
rs34639392	0.0790115959418995
rs4063021	0.0544883206849864
rs4332959	0.0365392012925608
rs4527246	0.0276922285817166
rs4907212	0.0132137938980367
rs56791141	0.0109959677622174
rs60452119	0.00834603419073453
rs61409777	0.0242205970931118
rs62153679	0.0285035501294517
rs6717101	0.0679524584973687
rs6719831	0.0313140939787446
rs7423942	0.000143440995689707
rs749457	0.00610484012957905
rs893173	0.00425648645427602
