snp	SNP.PP.H4.abf
rs1043092	0.000331331576100214
rs11695514	0.000205419582409135
rs12471991	0.000198688354767964
rs13019188	0.0338130106883124
rs1657502	0.0552141782898431
rs2140938	2.99988594542741e-06
rs2252697	0.187805360692351
rs2315417	2.10041631154171e-05
rs2438972	2.77029502437862e-05
rs2438978	2.27067180367006e-06
rs2579515	7.96548212924379e-07
rs2579517	8.51674752833489e-07
rs2579518	2.79364990018532e-05
rs2579519	5.3349459818269e-07
rs2579520	2.74028660540188e-07
rs2579549	1.27546954477385e-05
rs2579550	6.8849145778768e-06
rs2579552	1.91907955659788e-06
rs2692893	4.14183636243449e-06
rs2692934	6.8578351488604e-06
rs2692936	6.15717836429373e-06
rs2692937	1.39962496184887e-05
rs2692954	3.8166792824348e-06
rs2918916	5.08727032390205e-06
rs2918929	7.15621616697472e-08
rs2969477	3.22641678998131e-06
rs2969490	0.0039061888420939
rs34639392	0.000273489603529976
rs4063021	0.000369947294358311
rs4332959	8.2477968502742e-05
rs4527246	0.00198322777194524
rs4907212	0.000158037310746913
rs56791141	0.000325073499149612
rs60452119	0.000107459026573422
rs61409777	0.00135735636827085
rs62153679	0.00187960311348343
rs6717101	0.000461361771661714
rs6719831	0.000204080591507153
rs7423942	1.55438621910332e-07
rs749457	0.0572028164027061
rs893173	0.653971452179089
