snp	SNP.PP.H4.abf
rs1043092	0.000210292931419704
rs11695514	0.000686598448609009
rs12471991	1.85510119185877e-05
rs13019188	0.181972236980901
rs1657502	0.0179293117801359
rs2140938	0.000375373594605925
rs2252697	0.587617085041941
rs2315417	2.92540796352966e-05
rs2438972	3.8393659872114e-05
rs2438978	0.000196530856686462
rs2579515	4.19870895887208e-05
rs2579517	5.92712430895099e-05
rs2579518	9.93003740908127e-05
rs2579519	4.99418387254157e-05
rs2579520	5.01074482606671e-05
rs2579549	0.000737121715212975
rs2579550	0.00039789425498507
rs2579552	0.000110907800204701
rs2692893	0.00310310942966777
rs2692934	0.000146359161870387
rs2692936	0.000355836789310804
rs2692937	0.000588824445704863
rs2692954	0.000228165457091253
rs2918916	8.66716787799836e-05
rs2918929	1.12738165676005e-05
rs2969477	0.000192878889520777
rs2969490	0.141439490558566
rs34639392	0.000220098975353114
rs4063021	0.000234801952524642
rs4332959	2.90789783607208e-05
rs4527246	4.29892528626488e-05
rs4907212	2.54454580684791e-05
rs56791141	1.17818179462971e-05
rs60452119	1.85544536879888e-05
rs61409777	3.49383881162917e-05
rs62153679	6.07485294113232e-05
rs6717101	0.000292821832889194
rs6719831	0.000188363554350571
rs7423942	2.13387266847069e-05
rs749457	0.0397979648503282
rs893173	0.0222483028524561
