snp	SNP.PP.H4.abf
rs1043092	0.0530058581764126
rs11695514	0.000645176672917689
rs12471991	0.00392792637657141
rs13019188	0.0150149127672844
rs1657502	0.00262987932452967
rs2140938	0.000153858783625346
rs2252697	0.0527775751993524
rs2315417	0.0302037398643821
rs2438972	0.00164702673622054
rs2438978	6.09838572623229e-06
rs2579515	1.4650747385145e-05
rs2579517	8.58342476771412e-06
rs2579518	0.00405478970074789
rs2579519	0.00014018154191972
rs2579520	1.3429759511307e-05
rs2579549	4.33433730298492e-05
rs2579550	2.33965148011804e-05
rs2579552	6.52147136216632e-06
rs2692893	2.13492073665154e-05
rs2692934	1.34889168784745e-05
rs2692936	2.0923500662826e-05
rs2692937	3.46233696180101e-05
rs2692954	2.16736465579116e-05
rs2918916	0.00017708493527122
rs2918929	6.88028869471267e-07
rs2969477	1.83217430598352e-05
rs2969490	0.000224393271248153
rs34639392	0.0763378205677331
rs4063021	0.0591835346582637
rs4332959	0.000772503166512333
rs4527246	0.0842781635490351
rs4907212	0.00279563403961284
rs56791141	0.0715242298319074
rs60452119	0.00190091891043006
rs61409777	0.144383944064625
rs62153679	0.215128932411946
rs6717101	0.0738078662002401
rs6719831	0.0990108768356729
rs7423942	1.54222919588781e-05
rs749457	0.00125418707887262
rs893173	0.00475647095311274
