snp	SNP.PP.H4.abf
rs1043092	0.00470564980132493
rs11695514	0.60578629460831
rs12471991	0.00282505280330763
rs13019188	0.00840979625155042
rs1657502	0.0103698688560857
rs2140938	0.0176050652774057
rs2252697	0.0164399521046959
rs2315417	0.00246726381233284
rs2438972	0.000404481333850281
rs2438978	0.0426389384666821
rs2579515	0.0308426385275499
rs2579517	0.0394258766306534
rs2579518	0.000961975912766045
rs2579519	0.000202633211001975
rs2579520	0.000609803258265493
rs2579549	0.0151168874626372
rs2579550	0.00816001285880082
rs2579552	0.00227449646350292
rs2692893	0.00370336746626027
rs2692934	0.00748804396604222
rs2692936	0.00729749861937445
rs2692937	0.0087851913194006
rs2692954	0.0457283839932566
rs2918916	9.76354176008989e-05
rs2918929	0.00159168906785551
rs2969477	0.0386563331568262
rs2969490	0.0113896630297508
rs34639392	0.00835753556444335
rs4063021	0.00525407941098662
rs4332959	0.00837853567650572
rs4527246	0.0014429439718809
rs4907212	0.0015078945806862
rs56791141	0.00105518090993309
rs60452119	0.00100019347947243
rs61409777	0.00256851882886421
rs62153679	0.00298817543661245
rs6717101	0.00655236954688021
rs6719831	0.00434555207319464
rs7423942	0.000160251293533647
rs749457	0.00884657162442206
rs893173	0.0135577039254946
