snp	SNP.PP.H4.abf
rs1043092	0.00222482690958087
rs11695514	0.837040762536106
rs12471991	0.000513347501012828
rs13019188	0.000668670204507696
rs1657502	0.00136907237477005
rs2140938	0.018117968511467
rs2252697	0.00384607653820187
rs2315417	0.00555721855108704
rs2438972	0.000187634917889276
rs2438978	0.0134496759700928
rs2579515	0.00828241514734595
rs2579517	0.0102824957563908
rs2579518	0.000282739566109593
rs2579519	4.86268724501054e-05
rs2579520	0.00314578127843699
rs2579549	0.00853319820854665
rs2579550	0.00460617354468882
rs2579552	0.00128391040785873
rs2692893	0.00455309703277441
rs2692934	0.00205626582798997
rs2692936	0.00411930050412998
rs2692937	0.00486383349678951
rs2692954	0.0141034961272942
rs2918916	2.67622486259301e-05
rs2918929	0.000563616892731295
rs2969477	0.0119223422601833
rs2969490	0.00301759986668582
rs34639392	0.00579007119419691
rs4063021	0.00248412392595526
rs4332959	0.00699978876089118
rs4527246	0.00184789806629096
rs4907212	0.00037475158182697
rs56791141	0.000611149741747212
rs60452119	0.000267475036214584
rs61409777	0.00222604967830313
rs62153679	0.00215032668536217
rs6717101	0.00309795431128614
rs6719831	0.00218987265939282
rs7423942	0.00323879098315068
rs749457	0.00176384821082014
rs893173	0.00229099011081176
