snp	SNP.PP.H4.abf
rs2451668	0.000161323742345005
rs2451669	5.35588103255976e-05
rs2484639	0.080529495914177
rs2484640	0.903204068387887
rs2490391	0.000134335483618207
rs2636319	2.40453532174109e-05
rs2636320	2.89925867057708e-05
rs2636321	0.01374065325627
rs2636323	0.000376215993498636
rs2783964	3.28494939589112e-05
rs2783965	2.55918800934618e-05
rs2783966	2.28180153569328e-05
rs2783967	2.53742286906093e-05
rs2783968	2.28180153569328e-05
rs2783971	0.000219343189323769
rs2783972	0.000110924056408221
rs2802722	3.92688621162489e-06
rs2802723	1.10042828396604e-05
rs2802729	5.08812629428064e-08
rs2932634	0.000218163247736234
rs2970546	4.9094253266743e-05
rs953492	0.00100535204144349
