snp	SNP.PP.H4.abf
rs2451668	0.0122438844142216
rs2451669	0.00428453874379976
rs2484639	0.195912072078494
rs2484640	0.357841750335011
rs2490391	0.0130719447530101
rs2636319	0.000674239735271896
rs2636320	0.000812961814642506
rs2636321	0.342079039749638
rs2636323	0.00788961643937739
rs2783964	0.000921110782212789
rs2783965	0.000717604865410406
rs2783966	0.000754261166353689
rs2783967	0.00103086838200627
rs2783968	0.000754261166353689
rs2783971	0.00640189018945248
rs2783972	0.0150741610835409
rs2802722	0.000113629312037215
rs2802723	0.000452680685995621
rs2802729	4.65956863712915e-08
rs2932634	0.0135153309137584
rs2970546	0.00205111686607382
rs953492	0.0234029899276473
