snp	pvalues.df1	MAF.df1	N.df1	V.df1	z.df1	r.df1	lABF.df1	pvalues.df2	MAF.df2	N.df2	V.df2	z.df2	r.df2	lABF.df2	internal.sum.lABF	SNP.PP.H4
SNP.1	2.084e-29	0.46988	747720	2.68453986564095e-06	11.2593031866376	0.999880701350948	58.8614519891762	0.0017918	0.46988	396	0.00506889936448751	3.12273335441284	0.81613704277883	3.13248303547009	61.9939350246463	0.00964495150437873
SNP.10	8.124e-28	0.482	745309	2.68693302186236e-06	10.9317788910396	0.999880595013837	55.2282653882507	0.00100434	0.482	396	0.00505705899896771	3.28930814911621	0.816487710130564	3.56927720686141	58.7975425951121	0.000394570356451612
SNP.11	8.471e-28	0.482072	747459	2.67917653748701e-06	10.9279834016435	0.999880939664274	55.1853613865434	0.000985024	0.482072	396	0.00505700660488259	3.29476961712371	0.81648926251712	3.58396133375292	58.7693227202963	0.000383591273164619
SNP.12	8.249e-28	0.49004	748305	2.67376795268727e-06	10.9303934267426	0.999881179988642	55.2107019506227	0.00299825	0.49004	396	0.00505250991877689	2.96791728758768	0.81662251701673	2.74851895437149	57.9592209049942	0.000170626298747445
SNP.13	5.937e-28	0.492032	748098	2.67412563756642e-06	10.9601969845123	0.999881164095314	55.5369378492368	0.00455901	0.492032	396	0.005051787982859	2.83664620256747	0.816643914870356	2.4374252169963	57.9743630662332	0.00017322960981112
SNP.14	8.303e-28	0.49004	748234	2.67402166679895e-06	10.9298013355146	0.999881168715139	55.2042778685925	0.00299825	0.49004	396	0.00505250991877689	2.96791728758768	0.81662251701673	2.74851895437149	57.952796822964	0.000169533694654469
SNP.15	2.252e-29	0.482072	746839	2.68140069751781e-06	11.2524683984609	0.999880840836264	58.78395345493	0.00526768	0.482072	396	0.00505700660488259	2.79019195735408	0.81648926251712	2.33051327988995	61.1144667348199	0.00400268877264483
SNP.16	4.004e-29	0.492032	749053	2.67071627937164e-06	11.2016077765573	0.999881315586357	58.2110410792815	0.00404947	0.492032	396	0.005051787982859	2.87428216917308	0.816643914870356	2.52518843160946	60.7362295108909	0.00274211385950293
SNP.17	2.086e-27	0.498	746943	2.67762332669562e-06	10.845888095862	0.999881008679433	54.2914156218432	0.0137451	0.498	396	0.00505058585987881	2.46385683713365	0.816679547739351	1.63060378155304	55.9220194033962	2.22484930008345e-05
SNP.18	7.882e-28	0.484064	750123	2.66894057996482e-06	10.9345222971664	0.999881394487604	55.2549446752473	0.00435647	0.484064	396	0.00505564069359835	2.85112601827053	0.816529735243178	2.47090093822319	57.7258456134705	0.000135111516567101
SNP.19	3.69e-25	0.493976	722256	2.76950326581387e-06	10.362041719175	0.999876926115009	49.1779841100203	0.0117481	0.493976	396	0.00505123825947894	2.51962176120294	0.816660209174407	1.74407411161936	50.9220582216397	1.4991498597262e-07
SNP.2	1.755e-28	0.487952	751535	2.6627660841563e-06	11.0699492342783	0.999881668844624	56.743625920149	0.00296319	0.487952	396	0.00505343916428384	2.97153095578687	0.8165949762513	2.75723611365973	59.5008620338088	0.000797209022834642
SNP.20	5.089e-29	0.489879	741612	2.69793343828986e-06	11.1803480652428	0.999880106223428	57.9781458567743	0.00327252	0.489879	396	0.00505257528544701	2.94090772887304	0.816620579633595	2.68335152292795	60.6614973797023	0.00254465981563903
SNP.21	3.706e-28	0.48	743858	2.6929939964417e-06	11.0027628722726	0.999880325701588	56.0077831365538	0.00141484	0.48	396	0.00505859880859881	3.19160637847362	0.81644208968199	3.31067042378888	59.3184535603427	0.000664283112575481
SNP.22	7.803e-30	0.496016	748048	2.67379497854446e-06	11.3455545357346	0.999881178787779	59.834211126468	0.00411576	0.496016	396	0.00505082572250057	2.86915043097274	0.816672437575053	2.51319324917811	62.3474043756462	0.0137344045970769
SNP.3	3.094e-30	0.462151	750824	2.67909180176634e-06	11.4261866649737	0.99988094342941	60.7531430755664	0.000700557	0.462151	396	0.00507961217921567	3.38936106263542	0.815820028715134	3.84005483094769	64.5931979065141	0.129761415661749
SNP.4	3.978e-31	0.452191	750329	2.69009238362717e-06	11.6030174970818	0.999880454631309	62.791053019237	0.000984893	0.452191	396	0.00509710688917826	3.29480699385622	0.815302853677861	3.58084433041814	66.3718973496551	0.768466479004694
SNP.5	3.992e-29	0.495935	749694	2.66793145275029e-06	11.2018736399633	0.999881439327067	58.2135050489972	0.00242406	0.495935	396	0.00505083889529843	3.03266317728114	0.816672047101972	2.90724585150546	61.1207509005027	0.00402792153245203
SNP.6	1.068e-27	0.482072	745663	2.68562958807599e-06	10.9069320614886	0.999880652930398	54.9567472843967	0.000985024	0.482072	396	0.00505700660488259	3.29476961712371	0.81648926251712	3.58396133375292	58.5407086181497	0.000305198837605904
SNP.7	9.04e-28	0.482072	745346	2.68677180200002e-06	10.9220814438331	0.999880602177453	55.1222851416123	0.000985024	0.482072	396	0.00505700660488259	3.29476961712371	0.81648926251712	3.58396133375292	58.7062464753653	0.000360143062372238
SNP.8	4.354e-30	0.47012	749296	2.67873859513859e-06	11.3964736581978	0.999880959123745	60.4140536166529	0.00172548	0.47012	396	0.00506860634945194	3.13381773032065	0.816145717153646	3.16080157769527	63.5748551943482	0.0468689208800771
SNP.9	3.388e-29	0.476096	748418	2.67842526721945e-06	11.2163954475125	0.999880973046115	58.3781958805112	0.000544951	0.476096	396	0.00506207495364103	3.45762913525214	0.816339119527272	4.03241627804425	62.4106121585554	0.0146305491790154
