snp	SNP.PP.H4.abf
rs2451668	0.00853955650322137
rs2451669	0.000337294032239698
rs2484639	0.085897862286002
rs2484640	0.325990890025618
rs2490391	0.00248779401910743
rs2636319	8.1802517494958e-05
rs2636320	9.86330522899373e-05
rs2636321	0.532358266458326
rs2636323	0.00105314345780083
rs2783964	9.75726962643427e-05
rs2783965	7.60154401865739e-05
rs2783966	0.000167977320160431
rs2783967	0.000126328275056159
rs2783968	0.000167977320160431
rs2783971	0.0102392343187315
rs2783972	0.0121237532103944
rs2802722	4.54957608959083e-05
rs2802723	0.000124448965987639
rs2802729	4.26808911913177e-07
rs2932634	0.00344957111846148
rs2970546	0.000137292763446912
rs953492	0.0163986636492423
